2019-04-03 18:57:49.80: SIM {TimeUS : 52415692, Roll : 0.0, Pitch : 0.0, Yaw : 353.0, Alt : 584.090026855, Lat : -35.363261, Lng : 149.1652299, Q1 : 0.998134791851, Q2 : 0.0, Q3 : 0.0, Q4 : -0.0610485821962}
2019-04-03 18:57:53.30: SIM {TimeUS : 55915958, Roll : 0.0, Pitch : 0.0, Yaw : 353.0, Alt : 584.090026855, Lat : -35.363261, Lng : 149.1652299, Q1 : 0.998134791851, Q2 : 0.0, Q3 : 0.0, Q4 : -0.0610485821962}
2019-04-03 18:57:53.40: SIM {TimeUS : 56015918, Roll : 0.0, Pitch : 0.0, Yaw : 353.0, Alt : 584.090026855, Lat : -35.363261, Lng : 149.1652299, Q1 : 0.998134791851, Q2 : 0.0, Q3 : 0.0, Q4 : -0.0610485821962}
2019-04-03 18:57:53.50: SIM {TimeUS : 56115878, Roll : 0.0, Pitch : 0.0, Yaw : 353.0, Alt : 584.090026855, Lat : -35.363261, Lng : 149.1652299, Q1 : 0.998134791851, Q2 : 0.0, Q3 : 0.0, Q4 : -0.0610485821962}
2019-04-03 18:57:53.60: SIM {TimeUS : 56215838, Roll : 0.0, Pitch : 0.0, Yaw : 353.0, Alt : 584.090026855, Lat : -35.363261, Lng : 149.1652299, Q1 : 0.998134791851, Q2 : 0.0, Q3 : 0.0, Q4 : -0.0610485821962}
2019-04-03 18:57:53.70: SIM {TimeUS : 56315798, Roll : 0.0, Pitch : 0.0, Yaw : 353.0, Alt : 584.090026855, Lat : -35.363261, Lng : 149.1652299, Q1 : 0.998134791851, Q2 : 0.0, Q3 : 0.0, Q4 : -0.0610485821962}
2019-04-03 18:57:53.80: SIM {TimeUS : 56415758, Roll : 0.0, Pitch : 0.0, Yaw : 353.0, Alt : 584.090026855, Lat : -35.363261, Lng : 149.1652299, Q1 : 0.998134791851, Q2 : 0.0, Q3 : 0.0, Q4 : -0.0610485821962}
2019-04-03 18:57:53.90: SIM {TimeUS : 56515718, Roll : 0.0, Pitch : 0.0, Yaw : 353.0, Alt : 584.090026855, Lat : -35.363261, Lng : 149.1652299, Q1 : 0.998134791851, Q2 : 0.0, Q3 : 0.0, Q4 : -0.0610485821962}
2019-04-03 18:57:53.99: SIM {TimeUS : 56615678, Roll : 0.0, Pitch : 0.0, Yaw : 353.0, Alt : 584.090026855, Lat : -35.363261, Lng : 149.1652299, Q1 : 0.998134791851, Q2 : 0.0, Q3 : 0.0, Q4 : -0.0610485821962}
2019-04-03 18:57:54.10: SIM {TimeUS : 56716471, Roll : 0.0, Pitch : 0.0, Yaw : 353.0, Alt : 584.090026855, Lat : -35.363261, Lng : 149.1652299, Q1 : 0.998134791851, Q2 : 0.0, Q3 : 0.0, Q4 : -0.0610486753285}
2019-04-03 18:57:54.20: SIM {TimeUS : 56816431, Roll : 0.0, Pitch : 0.0, Yaw : 353.0, Alt : 584.090026855, Lat : -35.363261, Lng : 149.1652299, Q1 : 0.998134791851, Q2 : 0.0, Q3 : 0.0, Q4 : -0.0610486753285}
2019-04-03 18:57:54.30: SIM {TimeUS : 56916391, Roll : 0.0, Pitch : 0.0, Yaw : 353.0, Alt : 584.090026855, Lat : -35.363261, Lng : 149.1652299, Q1 : 0.998134791851, Q2 : 0.0, Q3 : 0.0, Q4 : -0.0610486753285}
2019-04-03 18:57:54.40: SIM {TimeUS : 57016351, Roll : 0.0, Pitch : 0.0, Yaw : 353.0, Alt : 584.090026855, Lat : -35.363261, Lng : 149.1652299, Q1 : 0.998134791851, Q2 : 0.0, Q3 : 0.0, Q4 : -0.0610486753285}
2019-04-03 18:57:54.50: SIM {TimeUS : 57116311, Roll : 0.0, Pitch : 0.0, Yaw : 353.0, Alt : 584.090026855, Lat : -35.363261, Lng : 149.1652299, Q1 : 0.998134791851, Q2 : 0.0, Q3 : 0.0, Q4 : -0.0610486753285}
2019-04-03 18:57:54.60: SIM {TimeUS : 57216271, Roll : 0.0, Pitch : 0.0, Yaw : 353.0, Alt : 584.090026855, Lat : -35.363261, Lng : 149.1652299, Q1 : 0.998134791851, Q2 : 0.0, Q3 : 0.0, Q4 : -0.0610486753285}
2019-04-03 18:57:54.70: SIM {TimeUS : 57316231, Roll : 0.0, Pitch : 0.0, Yaw : 353.0, Alt : 584.090026855, Lat : -35.363261, Lng : 149.1652299, Q1 : 0.998134791851, Q2 : 0.0, Q3 : 0.0, Q4 : -0.0610486753285}
2019-04-03 18:57:54.80: SIM {TimeUS : 57416191, Roll : 0.0, Pitch : 0.0, Yaw : 353.0, Alt : 584.090026855, Lat : -35.363261, Lng : 149.1652299, Q1 : 0.998134791851, Q2 : 0.0, Q3 : 0.0, Q4 : -0.0610486753285}
2019-04-03 18:57:54.90: SIM {TimeUS : 57516151, Roll : 0.0, Pitch : 0.0, Yaw : 353.0, Alt : 584.099975586, Lat : -35.363261, Lng : 149.1652299, Q1 : 0.998134791851, Q2 : 0.0, Q3 : 0.0, Q4 : -0.0610486753285}
2019-04-03 18:57:55.00: SIM {TimeUS : 57616111, Roll : 0.0, Pitch : 0.0, Yaw : 353.0, Alt : 584.099975586, Lat : -35.363261, Lng : 149.1652299, Q1 : 0.998134791851, Q2 : 0.0, Q3 : 0.0, Q4 : -0.0610486753285}
2019-04-03 18:57:55.10: SIM {TimeUS : 57716071, Roll : 0.0, Pitch : 0.0, Yaw : 353.0, Alt : 584.119995117, Lat : -35.363261, Lng : 149.1652299, Q1 : 0.998134791851, Q2 : 0.0, Q3 : 0.0, Q4 : -0.0610486753285}
2019-04-03 18:57:55.20: SIM {TimeUS : 57816031, Roll : 0.0, Pitch : 0.0, Yaw : 353.0, Alt : 584.140014648, Lat : -35.363261, Lng : 149.1652299, Q1 : 0.998134791851, Q2 : 0.0, Q3 : 0.0, Q4 : -0.0610486753285}
2019-04-03 18:57:55.30: SIM {TimeUS : 57915991, Roll : 0.0, Pitch : 0.0, Yaw : 353.0, Alt : 584.16998291, Lat : -35.363261, Lng : 149.1652299, Q1 : 0.998134791851, Q2 : 0.0, Q3 : 0.0, Q4 : -0.0610486753285}
2019-04-03 18:57:55.40: SIM {TimeUS : 58015951, Roll : 0.0, Pitch : 0.0, Yaw : 353.0, Alt : 584.210021973, Lat : -35.363261, Lng : 149.1652299, Q1 : 0.998134791851, Q2 : 0.0, Q3 : 0.0, Q4 : -0.0610486343503}
2019-04-03 18:57:55.50: SIM {TimeUS : 58115911, Roll : -0.04, Pitch : -0.03, Yaw : 352.99, Alt : 584.270019531, Lat : -35.363261, Lng : 149.1652299, Q1 : 0.998134493828, Q2 : -0.000372252572561, Q3 : -0.000299194303807, Q4 : -0.0610520355403}
2019-04-03 18:57:55.60: SIM {TimeUS : 58215871, Roll : -0.11, Pitch : -0.08, Yaw : 352.99, Alt : 584.380004883, Lat : -35.363261, Lng : 149.1652299, Q1 : 0.998132944107, Q2 : -0.00105785578489, Q3 : -0.000709737243596, Q4 : -0.0610656887293}
2019-04-03 18:57:55.70: SIM {TimeUS : 58315831, Roll : -0.15, Pitch : -0.11, Yaw : 352.99, Alt : 584.530029297, Lat : -35.363261, Lng : 149.1652299, Q1 : 0.998131096363, Q2 : -0.00137660838664, Q3 : -0.000936715630814, Q4 : -0.0610866770148}
2019-04-03 18:57:55.80: SIM {TimeUS : 58415791, Roll : -0.16, Pitch : -0.12, Yaw : 352.99, Alt : 584.679992676, Lat : -35.363261, Lng : 149.1652299, Q1 : 0.998129189014, Q2 : -0.00154166121501, Q3 : -0.000980354845524, Q4 : -0.0611134581268}
2019-04-03 18:57:55.90: SIM {TimeUS : 58515751, Roll : -0.15, Pitch : -0.11, Yaw : 352.99, Alt : 584.840026855, Lat : -35.363261, Lng : 149.1652299, Q1 : 0.998128652573, Q2 : -0.00140525575262, Q3 : -0.000945572392084, Q4 : -0.0611253678799}
2019-04-03 18:57:56.00: SIM {TimeUS : 58615711, Roll : -0.09, Pitch : -0.07, Yaw : 352.99, Alt : 584.989990234, Lat : -35.363261, Lng : 149.1652299, Q1 : 0.998129069805, Q2 : -0.000852726923767, Q3 : -0.000612470088527, Q4 : -0.061133813113}
2019-04-03 18:57:56.09: SIM {TimeUS : 58715671, Roll : -0.02, Pitch : 0.0, Yaw : 352.98, Alt : 585.140014648, Lat : -35.363261, Lng : 149.1652299, Q1 : 0.998129189014, Q2 : -0.000189107493497, Q3 : -5.65036934859e-05, Q4 : -0.0611406937242}
2019-04-03 18:57:56.20: SIM {TimeUS : 58816464, Roll : 0.01, Pitch : 0.04, Yaw : 352.98, Alt : 585.299987793, Lat : -35.363261, Lng : 149.1652299, Q1 : 0.998129069805, Q2 : 0.000151322732563, Q3 : 0.000381947058486, Q4 : -0.0611408874393}
2019-04-03 18:57:56.30: SIM {TimeUS : 58916424, Roll : 0.01, Pitch : 0.05, Yaw : 352.98, Alt : 585.460021973, Lat : -35.363261, Lng : 149.1652299, Q1 : 0.998128592968, Q2 : 0.000172281244886, Q3 : 0.00047928452841, Q4 : -0.0611481331289}
2019-04-03 18:57:56.40: SIM {TimeUS : 59016384, Roll : 0.0, Pitch : 0.02, Yaw : 352.98, Alt : 585.640014648, Lat : -35.363261, Lng : 149.1652299, Q1 : 0.998127818108, Q2 : -3.7966259697e-05, Q3 : 0.000203558520298, Q4 : -0.0611629784107}
2019-04-03 18:57:56.50: SIM {TimeUS : 59116344, Roll : -0.05, Pitch : -0.01, Yaw : 352.98, Alt : 585.809997559, Lat : -35.363261, Lng : 149.1652298, Q1 : 0.998126804829, Q2 : -0.000455610454082, Q3 : -8.91369127203e-05, Q4 : -0.0611775554717}
2019-04-03 18:57:56.60: SIM {TimeUS : 59216304, Roll : -0.07, Pitch : -0.03, Yaw : 352.98, Alt : 586.0, Lat : -35.363261, Lng : 149.1652298, Q1 : 0.998125851154, Q2 : -0.000701891956851, Q3 : -0.000238586828345, Q4 : -0.0611910298467}
2019-04-03 18:57:56.70: SIM {TimeUS : 59316264, Roll : -0.07, Pitch : -0.03, Yaw : 352.98, Alt : 586.179992676, Lat : -35.3632609, Lng : 149.1652298, Q1 : 0.998125255108, Q2 : -0.000702976540197, Q3 : -0.000250917626545, Q4 : -0.0612004883587}
2019-04-03 18:57:56.80: SIM {TimeUS : 59416224, Roll : -0.06, Pitch : -0.02, Yaw : 352.98, Alt : 586.369995117, Lat : -35.3632609, Lng : 149.1652298, Q1 : 0.998125076294, Q2 : -0.000555760052521, Q3 : -0.000143189259688, Q4 : -0.0612051486969}
2019-04-03 18:57:56.90: SIM {TimeUS : 59516184, Roll : -0.03, Pitch : 0.0, Yaw : 352.98, Alt : 586.559997559, Lat : -35.3632609, Lng : 149.1652298, Q1 : 0.998125314713, Q2 : -0.000258918153122, Q3 : 6.40302459942e-05, Q4 : -0.061202917248}
2019-04-03 18:57:57.00: SIM {TimeUS : 59616144, Roll : 0.0, Pitch : 0.02, Yaw : 352.98, Alt : 586.760009766, Lat : -35.3632609, Lng : 149.1652298, Q1 : 0.998125493526, Q2 : 5.46769515495e-05, Q3 : 0.000221275666263, Q4 : -0.0612006448209}
2019-04-03 18:57:57.10: SIM {TimeUS : 59716104, Roll : 0.02, Pitch : 0.03, Yaw : 352.98, Alt : 586.960021973, Lat : -35.3632609, Lng : 149.1652298, Q1 : 0.998125612736, Q2 : 0.000224383649766, Q3 : 0.000281977350824, Q4 : -0.0611980706453}
2019-04-03 18:57:57.20: SIM {TimeUS : 59816064, Roll : 0.02, Pitch : 0.03, Yaw : 352.98, Alt : 587.159973145, Lat : -35.3632609, Lng : 149.1652298, Q1 : 0.998125851154, Q2 : 0.000226579693845, Q3 : 0.000253539503319, Q4 : -0.0611936599016}
2019-04-03 18:57:57.30: SIM {TimeUS : 59916024, Roll : 0.01, Pitch : 0.01, Yaw : 352.98, Alt : 587.359985352, Lat : -35.3632609, Lng : 149.1652298, Q1 : 0.998126268387, Q2 : 0.000175313121872, Q3 : 0.000143298399053, Q4 : -0.0611879564822}
2019-04-03 18:57:57.40: SIM {TimeUS : 60015984, Roll : 0.0, Pitch : 0.0, Yaw : 352.98, Alt : 587.559997559, Lat : -35.3632609, Lng : 149.1652298, Q1 : 0.99812656641, Q2 : 7.54225766286e-05, Q3 : 1.54067583935e-05, Q4 : -0.0611833333969}
2019-04-03 18:57:57.50: SIM {TimeUS : 60115944, Roll : -0.02, Pitch : 0.0, Yaw : 352.98, Alt : 587.770019531, Lat : -35.3632609, Lng : 149.1652298, Q1 : 0.998126626015, Q2 : -0.000238665365032, Q3 : 4.63232618131e-06, Q4 : -0.0611820630729}
2019-04-03 18:57:57.60: SIM {TimeUS : 60215904, Roll : -0.07, Pitch : 0.01, Yaw : 352.98, Alt : 587.979980469, Lat : -35.3632609, Lng : 149.1652298, Q1 : 0.998126327991, Q2 : -0.000629140529782, Q3 : 0.000141194497701, Q4 : -0.0611836276948}
2019-04-03 18:57:57.70: SIM {TimeUS : 60315864, Roll : -0.12, Pitch : 0.03, Yaw : 352.98, Alt : 588.190002441, Lat : -35.3632609, Lng : 149.1652298, Q1 : 0.998125255108, Q2 : -0.00102920795325, Q3 : 0.000326525216224, Q4 : -0.0611948631704}
2019-04-03 18:57:57.80: SIM {TimeUS : 60415824, Roll : -0.14, Pitch : 0.02, Yaw : 352.98, Alt : 588.400024414, Lat : -35.3632609, Lng : 149.1652298, Q1 : 0.998124182224, Q2 : -0.00123320252169, Q3 : 0.000281759654172, Q4 : -0.0612091645598}
2019-04-03 18:57:57.90: SIM {TimeUS : 60515784, Roll : -0.13, Pitch : 0.0, Yaw : 352.97, Alt : 588.609985352, Lat : -35.3632609, Lng : 149.1652298, Q1 : 0.998122632504, Q2 : -0.00117705040611, Q3 : 0.000108109736175, Q4 : -0.0612351335585}
2019-04-03 18:57:58.00: SIM {TimeUS : 60615744, Roll : -0.11, Pitch : -0.02, Yaw : 352.97, Alt : 588.820007324, Lat : -35.3632609, Lng : 149.1652298, Q1 : 0.998121142387, Q2 : -0.0010146064451, Q3 : -0.000150688952999, Q4 : -0.0612630620599}
2019-04-03 18:57:58.10: SIM {TimeUS : 60715704, Roll : -0.07, Pitch : -0.06, Yaw : 352.97, Alt : 589.039978027, Lat : -35.3632609, Lng : 149.1652298, Q1 : 0.998119473457, Q2 : -0.000693409587257, Q3 : -0.000531312951352, Q4 : -0.0612926892936}
2019-04-03 18:57:58.19: SIM {TimeUS : 60815664, Roll : -0.04, Pitch : -0.09, Yaw : 352.96, Alt : 589.25, Lat : -35.3632609, Lng : 149.1652298, Q1 : 0.998117625713, Q2 : -0.000461844378151, Q3 : -0.000844578200486, Q4 : -0.0613210648298}
2019-04-03 18:57:58.30: SIM {TimeUS : 60916457, Roll : -0.04, Pitch : -0.1, Yaw : 352.96, Alt : 589.469970703, Lat : -35.3632609, Lng : 149.1652298, Q1 : 0.998116314411, Q2 : -0.00042759635835, Q3 : -0.000875954865478, Q4 : -0.0613421499729}
2019-04-03 18:57:58.40: SIM {TimeUS : 61016417, Roll : -0.07, Pitch : -0.08, Yaw : 352.96, Alt : 589.690002441, Lat : -35.3632609, Lng : 149.1652298, Q1 : 0.998115539551, Q2 : -0.000692235596944, Q3 : -0.000684885191731, Q4 : -0.0613551922143}
2019-04-03 18:57:58.50: SIM {TimeUS : 61116377, Roll : -0.1, Pitch : -0.05, Yaw : 352.96, Alt : 589.909973145, Lat : -35.3632609, Lng : 149.1652298, Q1 : 0.998115003109, Q2 : -0.000921731465496, Q3 : -0.000417522387579, Q4 : -0.0613632388413}
2019-04-03 18:57:58.60: SIM {TimeUS : 61216337, Roll : -0.11, Pitch : -0.03, Yaw : 352.96, Alt : 590.130004883, Lat : -35.3632609, Lng : 149.1652298, Q1 : 0.998114705086, Q2 : -0.000988634536043, Q3 : -0.00021960529557, Q4 : -0.0613680146635}
2019-04-03 18:57:58.70: SIM {TimeUS : 61316297, Roll : -0.09, Pitch : -0.02, Yaw : 352.96, Alt : 590.349975586, Lat : -35.3632609, Lng : 149.1652297, Q1 : 0.998114109039, Q2 : -0.000862586020958, Q3 : -0.000192399733351, Q4 : -0.0613790601492}
2019-04-03 18:57:58.80: SIM {TimeUS : 61416257, Roll : -0.07, Pitch : -0.06, Yaw : 352.96, Alt : 590.570007324, Lat : -35.3632609, Lng : 149.1652297, Q1 : 0.998113870621, Q2 : -0.000669497589115, Q3 : -0.00049463310279, Q4 : -0.0613848678768}
2019-04-03 18:57:58.90: SIM {TimeUS : 61516217, Roll : -0.06, Pitch : -0.08, Yaw : 352.96, Alt : 590.789978027, Lat : -35.3632609, Lng : 149.1652297, Q1 : 0.998113512993, Q2 : -0.000633704825304, Q3 : -0.000736923364457, Q4 : -0.061388220638}
2019-04-03 18:57:59.00: SIM {TimeUS : 61616177, Roll : -0.06, Pitch : -0.07, Yaw : 352.96, Alt : 591.010009766, Lat : -35.3632608, Lng : 149.1652297, Q1 : 0.99811309576, Q2 : -0.000595711811911, Q3 : -0.000658104603644, Q4 : -0.061395816505}
2019-04-03 18:57:59.10: SIM {TimeUS : 61716137, Roll : -0.05, Pitch : -0.06, Yaw : 352.95, Alt : 591.210021973, Lat : -35.3632608, Lng : 149.1652297, Q1 : 0.998112261295, Q2 : -0.000516426051036, Q3 : -0.000511934573296, Q4 : -0.0614113546908}
2019-04-03 18:57:59.20: SIM {TimeUS : 61816097, Roll : -0.06, Pitch : -0.06, Yaw : 352.95, Alt : 591.409973145, Lat : -35.3632608, Lng : 149.1652296, Q1 : 0.998110771179, Q2 : -0.000569614116102, Q3 : -0.000548769079614, Q4 : -0.0614354982972}
2019-04-03 18:57:59.30: SIM {TimeUS : 61916057, Roll : -0.05, Pitch : -0.06, Yaw : 352.95, Alt : 591.599975586, Lat : -35.3632608, Lng : 149.1652296, Q1 : 0.998109161854, Q2 : -0.000518287415616, Q3 : -0.000517612555996, Q4 : -0.0614627115428}
2019-04-03 18:57:59.40: SIM {TimeUS : 62016017, Roll : -0.04, Pitch : -0.05, Yaw : 352.94, Alt : 591.770019531, Lat : -35.3632608, Lng : 149.1652296, Q1 : 0.998107492924, Q2 : -0.00045525204041, Q3 : -0.000460822629975, Q4 : -0.0614903569221}
