2019-04-03 20:28:10.80: SIM {TimeUS : 105016310, Roll : 0.0, Pitch : 0.0, Yaw : 353.0, Alt : 584.090026855, Lat : -35.363261, Lng : 149.1652299, Q1 : 0.998134791851, Q2 : 0.0, Q3 : 0.0, Q4 : -0.0610485821962}
2019-04-03 20:28:15.79: SIM {TimeUS : 110015976, Roll : 0.0, Pitch : 0.0, Yaw : 353.0, Alt : 584.090026855, Lat : -35.363261, Lng : 149.1652299, Q1 : 0.998134791851, Q2 : 0.0, Q3 : 0.0, Q4 : -0.0610486753285}
2019-04-03 20:28:15.89: SIM {TimeUS : 110115936, Roll : 0.0, Pitch : 0.0, Yaw : 353.0, Alt : 584.099975586, Lat : -35.363261, Lng : 149.1652299, Q1 : 0.998134791851, Q2 : 0.0, Q3 : 0.0, Q4 : -0.0610486753285}
2019-04-03 20:28:15.99: SIM {TimeUS : 110215896, Roll : 0.0, Pitch : 0.0, Yaw : 353.0, Alt : 584.099975586, Lat : -35.363261, Lng : 149.1652299, Q1 : 0.998134791851, Q2 : 0.0, Q3 : 0.0, Q4 : -0.0610486753285}
2019-04-03 20:28:16.09: SIM {TimeUS : 110315856, Roll : 0.0, Pitch : 0.0, Yaw : 353.0, Alt : 584.119995117, Lat : -35.363261, Lng : 149.1652299, Q1 : 0.998134791851, Q2 : 0.0, Q3 : 0.0, Q4 : -0.0610486753285}
2019-04-03 20:28:16.19: SIM {TimeUS : 110415816, Roll : 0.0, Pitch : 0.0, Yaw : 353.0, Alt : 584.140014648, Lat : -35.363261, Lng : 149.1652299, Q1 : 0.998134791851, Q2 : 0.0, Q3 : 0.0, Q4 : -0.0610486753285}
2019-04-03 20:28:16.29: SIM {TimeUS : 110515776, Roll : 0.0, Pitch : 0.0, Yaw : 353.0, Alt : 584.16998291, Lat : -35.363261, Lng : 149.1652299, Q1 : 0.998134791851, Q2 : 0.0, Q3 : 0.0, Q4 : -0.0610486753285}
2019-04-03 20:28:16.39: SIM {TimeUS : 110615736, Roll : 0.0, Pitch : 0.0, Yaw : 353.0, Alt : 584.200012207, Lat : -35.363261, Lng : 149.1652299, Q1 : 0.998134791851, Q2 : 0.0, Q3 : 0.0, Q4 : -0.0610486753285}
2019-04-03 20:28:16.49: SIM {TimeUS : 110715696, Roll : -0.03, Pitch : -0.02, Yaw : 352.99, Alt : 584.260009766, Lat : -35.363261, Lng : 149.1652299, Q1 : 0.998134315014, Q2 : -0.000348926230799, Q3 : -0.000178234928171, Q4 : -0.0610550418496}
2019-04-03 20:28:16.60: SIM {TimeUS : 110816489, Roll : -0.12, Pitch : -0.08, Yaw : 352.99, Alt : 584.359985352, Lat : -35.363261, Lng : 149.1652299, Q1 : 0.998132169247, Q2 : -0.00111481116619, Q3 : -0.000711308966856, Q4 : -0.0610774345696}
2019-04-03 20:28:16.70: SIM {TimeUS : 110916449, Roll : -0.22, Pitch : -0.15, Yaw : 352.99, Alt : 584.510009766, Lat : -35.363261, Lng : 149.1652299, Q1 : 0.998127818108, Q2 : -0.00200791587122, Q3 : -0.00127114448696, Q4 : -0.0611164830625}
2019-04-03 20:28:16.80: SIM {TimeUS : 111016409, Roll : -0.29, Pitch : -0.2, Yaw : 352.98, Alt : 584.66998291, Lat : -35.363261, Lng : 149.1652299, Q1 : 0.99812233448, Q2 : -0.00269254366867, Q3 : -0.00161361438222, Q4 : -0.0611710697412}
2019-04-03 20:28:16.90: SIM {TimeUS : 111116369, Roll : -0.29, Pitch : -0.2, Yaw : 352.97, Alt : 584.820007324, Lat : -35.363261, Lng : 149.1652299, Q1 : 0.998118638992, Q2 : -0.00270488602109, Q3 : -0.00163623190019, Q4 : -0.0612312108278}
2019-04-03 20:28:17.00: SIM {TimeUS : 111216329, Roll : -0.23, Pitch : -0.18, Yaw : 352.97, Alt : 584.969970703, Lat : -35.363261, Lng : 149.1652299, Q1 : 0.998116791248, Q2 : -0.00212610466406, Q3 : -0.00149231043179, Q4 : -0.0612874813378}
2019-04-03 20:28:17.09: SIM {TimeUS : 111316289, Roll : -0.14, Pitch : -0.14, Yaw : 352.96, Alt : 585.119995117, Lat : -35.363261, Lng : 149.1652299, Q1 : 0.998115539551, Q2 : -0.00133469456341, Q3 : -0.00117915554438, Q4 : -0.0613364726305}
2019-04-03 20:28:17.19: SIM {TimeUS : 111416249, Roll : -0.08, Pitch : -0.11, Yaw : 352.96, Alt : 585.280029297, Lat : -35.363261, Lng : 149.1652298, Q1 : 0.998114287853, Q2 : -0.000800161971711, Q3 : -0.000957083422691, Q4 : -0.0613709017634}
2019-04-03 20:28:17.29: SIM {TimeUS : 111516209, Roll : -0.03, Pitch : -0.09, Yaw : 352.96, Alt : 585.440002441, Lat : -35.363261, Lng : 149.1652298, Q1 : 0.998113512993, Q2 : -0.000345567095792, Q3 : -0.000822667265311, Q4 : -0.0613889507949}
2019-04-03 20:28:17.39: SIM {TimeUS : 111616169, Roll : 0.0, Pitch : -0.09, Yaw : 352.96, Alt : 585.609985352, Lat : -35.363261, Lng : 149.1652298, Q1 : 0.998113393784, Q2 : 5.62936384085e-06, Q3 : -0.000855269026943, Q4 : -0.0613919943571}
2019-04-03 20:28:17.49: SIM {TimeUS : 111716129, Roll : 0.04, Pitch : -0.09, Yaw : 352.96, Alt : 585.780029297, Lat : -35.363261, Lng : 149.1652298, Q1 : 0.998113751411, Q2 : 0.000300943327602, Q3 : -0.000855835853145, Q4 : -0.0613847672939}
2019-04-03 20:28:17.59: SIM {TimeUS : 111816089, Roll : 0.04, Pitch : -0.06, Yaw : 352.96, Alt : 585.940002441, Lat : -35.363261, Lng : 149.1652298, Q1 : 0.99811476469, Q2 : 0.000339999241987, Q3 : -0.000605072185863, Q4 : -0.0613717809319}
2019-04-03 20:28:17.69: SIM {TimeUS : 111916049, Roll : -0.06, Pitch : -0.03, Yaw : 352.96, Alt : 586.090026855, Lat : -35.363261, Lng : 149.1652298, Q1 : 0.998115599155, Q2 : -0.000609528098721, Q3 : -0.000267667812295, Q4 : -0.061358705163}
2019-04-03 20:28:17.79: SIM {TimeUS : 112016009, Roll : -0.41, Pitch : -0.07, Yaw : 352.96, Alt : 586.229980469, Lat : -35.363261, Lng : 149.1652298, Q1 : 0.998109579086, Q2 : -0.0036872588098, Q3 : -0.000443088501925, Q4 : -0.0613477900624}
2019-04-03 20:28:17.89: SIM {TimeUS : 112115969, Roll : -1.03, Pitch : -0.19, Yaw : 352.96, Alt : 586.359985352, Lat : -35.3632609, Lng : 149.1652298, Q1 : 0.99807459116, Q2 : -0.0091463457793, Q3 : -0.0011373704765, Q4 : -0.0613370835781}
2019-04-03 20:28:17.99: SIM {TimeUS : 112215929, Roll : -1.89, Pitch : -0.38, Yaw : 352.97, Alt : 586.479980469, Lat : -35.3632609, Lng : 149.1652297, Q1 : 0.997974872589, Q2 : -0.0167231112719, Q3 : -0.00237057521008, Q4 : -0.0613263174891}
2019-04-03 20:28:18.09: SIM {TimeUS : 112315889, Roll : -2.89, Pitch : -0.6, Yaw : 352.98, Alt : 586.58001709, Lat : -35.3632609, Lng : 149.1652297, Q1 : 0.997784495354, Q2 : -0.0255232211202, Q3 : -0.00373708968982, Q4 : -0.0613256171346}
2019-04-03 20:28:18.19: SIM {TimeUS : 112415849, Roll : -3.88, Pitch : -0.83, Yaw : 352.99, Alt : 586.679992676, Lat : -35.3632609, Lng : 149.1652296, Q1 : 0.997513890266, Q2 : -0.0343100056052, Q3 : -0.0052045006305, Q4 : -0.0613334476948}
2019-04-03 20:28:18.29: SIM {TimeUS : 112515809, Roll : -4.72, Pitch : -1.04, Yaw : 352.99, Alt : 586.760009766, Lat : -35.3632609, Lng : 149.1652293, Q1 : 0.997222781181, Q2 : -0.0416831448674, Q3 : -0.00655099842697, Q4 : -0.061370100826}
2019-04-03 20:28:18.39: SIM {TimeUS : 112615769, Roll : -5.37, Pitch : -1.22, Yaw : 353.0, Alt : 586.83001709, Lat : -35.3632609, Lng : 149.1652291, Q1 : 0.996951460838, Q2 : -0.0474527031183, Q3 : -0.00782683398575, Q4 : -0.0614391006529}
2019-04-03 20:28:18.49: SIM {TimeUS : 112715729, Roll : -5.85, Pitch : -1.36, Yaw : 353.0, Alt : 586.890014648, Lat : -35.3632608, Lng : 149.1652288, Q1 : 0.996724903584, Q2 : -0.0517168529332, Q3 : -0.0087691899389, Q4 : -0.0615470148623}
2019-04-03 20:28:18.59: SIM {TimeUS : 112815689, Roll : -6.22, Pitch : -1.47, Yaw : 352.99, Alt : 586.940002441, Lat : -35.3632608, Lng : 149.1652284, Q1 : 0.996535181999, Q2 : -0.0549858547747, Q3 : -0.00947347935289, Q4 : -0.0616805329919}
2019-04-03 20:28:18.70: SIM {TimeUS : 112916482, Roll : -6.54, Pitch : -1.56, Yaw : 352.98, Alt : 586.989990234, Lat : -35.3632607, Lng : 149.1652279, Q1 : 0.996359944344, Q2 : -0.0578182972968, Q3 : -0.0100796334445, Q4 : -0.0618244931102}
2019-04-03 20:28:18.80: SIM {TimeUS : 113016442, Roll : -6.87, Pitch : -1.66, Yaw : 352.98, Alt : 587.030029297, Lat : -35.3632607, Lng : 149.1652273, Q1 : 0.99617177248, Q2 : -0.0607079826295, Q3 : -0.0107911415398, Q4 : -0.061967715621}
2019-04-03 20:28:18.90: SIM {TimeUS : 113116402, Roll : -7.23, Pitch : -1.77, Yaw : 352.97, Alt : 587.059997559, Lat : -35.3632605, Lng : 149.1652265, Q1 : 0.995954573154, Q2 : -0.0639028176665, Q3 : -0.0115394275635, Q4 : -0.0621113367379}
2019-04-03 20:28:19.00: SIM {TimeUS : 113216362, Roll : -7.6, Pitch : -1.88, Yaw : 352.97, Alt : 587.099975586, Lat : -35.3632605, Lng : 149.1652258, Q1 : 0.995722353458, Q2 : -0.0671528801322, Q3 : -0.0123509140685, Q4 : -0.0622492991388}
2019-04-03 20:28:19.10: SIM {TimeUS : 113316322, Roll : -7.88, Pitch : -1.99, Yaw : 352.96, Alt : 587.119995117, Lat : -35.3632604, Lng : 149.165225, Q1 : 0.995529353619, Q2 : -0.0696894824505, Q3 : -0.0131555246189, Q4 : -0.0623830966651}
2019-04-03 20:28:19.19: SIM {TimeUS : 113416282, Roll : -8.07, Pitch : -2.09, Yaw : 352.96, Alt : 587.150024414, Lat : -35.3632604, Lng : 149.165224, Q1 : 0.995390892029, Q2 : -0.0713852345943, Q3 : -0.0138809466735, Q4 : -0.0625182688236}
2019-04-03 20:28:19.29: SIM {TimeUS : 113516242, Roll : -8.2, Pitch : -2.15, Yaw : 352.94, Alt : 587.16998291, Lat : -35.3632603, Lng : 149.165223, Q1 : 0.995292842388, Q2 : -0.072539255023, Q3 : -0.0142830992118, Q4 : -0.0626593902707}
2019-04-03 20:28:19.39: SIM {TimeUS : 113616202, Roll : -8.32, Pitch : -2.18, Yaw : 352.93, Alt : 587.190002441, Lat : -35.3632602, Lng : 149.1652217, Q1 : 0.995204806328, Q2 : -0.0735804140568, Q3 : -0.0144931096584, Q4 : -0.0627950504422}
2019-04-03 20:28:19.49: SIM {TimeUS : 113716162, Roll : -8.45, Pitch : -2.2, Yaw : 352.92, Alt : 587.210021973, Lat : -35.3632601, Lng : 149.1652206, Q1 : 0.995109081268, Q2 : -0.0747360214591, Q3 : -0.0146362902597, Q4 : -0.0629149973392}
2019-04-03 20:28:19.59: SIM {TimeUS : 113816122, Roll : -8.62, Pitch : -2.22, Yaw : 352.91, Alt : 587.229980469, Lat : -35.3632598, Lng : 149.1652193, Q1 : 0.994989454746, Q2 : -0.0762155726552, Q3 : -0.0146960960701, Q4 : -0.0630173385143}
2019-04-03 20:28:19.69: SIM {TimeUS : 113916082, Roll : -8.91, Pitch : -2.09, Yaw : 352.77, Alt : 587.239990234, Lat : -35.3632598, Lng : 149.1652178, Q1 : 0.994736552238, Q2 : -0.0787393078208, Q3 : -0.0132711073384, Q4 : -0.0642125532031}
2019-04-03 20:28:19.79: SIM {TimeUS : 114016042, Roll : -9.4, Pitch : -1.75, Yaw : 351.95, Alt : 587.260009766, Lat : -35.3632596, Lng : 149.1652164, Q1 : 0.993973255157, Q2 : -0.0828231945634, Q3 : -0.00945279747248, Q4 : -0.071190841496}
2019-04-03 20:28:19.89: SIM {TimeUS : 114116002, Roll : -9.97, Pitch : -1.49, Yaw : 349.75, Alt : 587.280029297, Lat : -35.3632595, Lng : 149.1652149, Q1 : 0.992053925991, Q2 : -0.0877046659589, Q3 : -0.00515055423602, Q4 : -0.0900573432446}
2019-04-03 20:28:19.99: SIM {TimeUS : 114215962, Roll : -10.45, Pitch : -1.68, Yaw : 345.92, Alt : 587.289978027, Lat : -35.3632593, Lng : 149.1652133, Q1 : 0.988061308861, Q2 : -0.0922164022923, Q3 : -0.00339718093164, Q4 : -0.123367324471}
2019-04-03 20:28:20.09: SIM {TimeUS : 114315922, Roll : -10.67, Pitch : -2.5, Yaw : 340.57, Alt : 587.309997559, Lat : -35.3632592, Lng : 149.1652115, Q1 : 0.980821609497, Q2 : -0.0952924489975, Q3 : -0.00573956873268, Q4 : -0.169927492738}
2019-04-03 20:28:20.19: SIM {TimeUS : 114415882, Roll : -10.49, Pitch : -3.93, Yaw : 333.99, Alt : 587.320007324, Lat : -35.3632592, Lng : 149.1652097, Q1 : 0.968996882439, Q2 : -0.096754424274, Q3 : -0.0127576151863, Q4 : -0.226982027292}
2019-04-03 20:28:20.29: SIM {TimeUS : 114515842, Roll : -9.86, Pitch : -5.83, Yaw : 326.45, Alt : 587.340026855, Lat : -35.3632591, Lng : 149.1652078, Q1 : 0.95142185688, Q2 : -0.0968219712377, Q3 : -0.0237802322954, Q4 : -0.29130128026}
2019-04-03 20:28:20.39: SIM {TimeUS : 114615802, Roll : -8.74, Pitch : -7.96, Yaw : 318.22, Alt : 587.359985352, Lat : -35.3632591, Lng : 149.1652058, Q1 : 0.927424430847, Q2 : -0.0957622155547, Q3 : -0.0375302992761, Q4 : -0.359590113163}
