2019-04-03 19:48:55.40: SIM {TimeUS : 50015819, Roll : 0.0, Pitch : 0.0, Yaw : 353.0, Alt : 584.090026855, Lat : -35.363261, Lng : 149.1652299, Q1 : 0.998134791851, Q2 : 0.0, Q3 : 0.0, Q4 : -0.0610485821962}
2019-04-03 19:48:58.80: SIM {TimeUS : 53416125, Roll : 0.0, Pitch : 0.0, Yaw : 353.0, Alt : 584.090026855, Lat : -35.363261, Lng : 149.1652299, Q1 : 0.998134791851, Q2 : 0.0, Q3 : 0.0, Q4 : -0.0610485821962}
2019-04-03 19:48:58.90: SIM {TimeUS : 53516085, Roll : 0.0, Pitch : 0.0, Yaw : 353.0, Alt : 584.090026855, Lat : -35.363261, Lng : 149.1652299, Q1 : 0.998134791851, Q2 : 0.0, Q3 : 0.0, Q4 : -0.0610485821962}
2019-04-03 19:48:59.00: SIM {TimeUS : 53616045, Roll : 0.0, Pitch : 0.0, Yaw : 353.0, Alt : 584.090026855, Lat : -35.363261, Lng : 149.1652299, Q1 : 0.998134791851, Q2 : 0.0, Q3 : 0.0, Q4 : -0.0610485821962}
2019-04-03 19:48:59.10: SIM {TimeUS : 53716005, Roll : 0.0, Pitch : 0.0, Yaw : 353.0, Alt : 584.090026855, Lat : -35.363261, Lng : 149.1652299, Q1 : 0.998134791851, Q2 : 0.0, Q3 : 0.0, Q4 : -0.0610485821962}
2019-04-03 19:48:59.20: SIM {TimeUS : 53815965, Roll : 0.0, Pitch : 0.0, Yaw : 353.0, Alt : 584.090026855, Lat : -35.363261, Lng : 149.1652299, Q1 : 0.998134791851, Q2 : 0.0, Q3 : 0.0, Q4 : -0.0610485821962}
2019-04-03 19:48:59.30: SIM {TimeUS : 53915925, Roll : 0.0, Pitch : 0.0, Yaw : 353.0, Alt : 584.090026855, Lat : -35.363261, Lng : 149.1652299, Q1 : 0.998134791851, Q2 : 0.0, Q3 : 0.0, Q4 : -0.0610485821962}
2019-04-03 19:48:59.40: SIM {TimeUS : 54015885, Roll : 0.0, Pitch : 0.0, Yaw : 353.0, Alt : 584.090026855, Lat : -35.363261, Lng : 149.1652299, Q1 : 0.998134791851, Q2 : 0.0, Q3 : 0.0, Q4 : -0.0610485821962}
2019-04-03 19:48:59.50: SIM {TimeUS : 54115845, Roll : 0.0, Pitch : 0.0, Yaw : 353.0, Alt : 584.090026855, Lat : -35.363261, Lng : 149.1652299, Q1 : 0.998134791851, Q2 : 0.0, Q3 : 0.0, Q4 : -0.0610485821962}
2019-04-03 19:48:59.59: SIM {TimeUS : 54215805, Roll : 0.0, Pitch : 0.0, Yaw : 353.0, Alt : 584.090026855, Lat : -35.363261, Lng : 149.1652299, Q1 : 0.998134791851, Q2 : 0.0, Q3 : 0.0, Q4 : -0.0610485821962}
2019-04-03 19:48:59.69: SIM {TimeUS : 54315765, Roll : 0.0, Pitch : 0.0, Yaw : 353.0, Alt : 584.090026855, Lat : -35.363261, Lng : 149.1652299, Q1 : 0.998134791851, Q2 : 0.0, Q3 : 0.0, Q4 : -0.0610485821962}
2019-04-03 19:48:59.79: SIM {TimeUS : 54415725, Roll : 0.0, Pitch : 0.0, Yaw : 353.0, Alt : 584.090026855, Lat : -35.363261, Lng : 149.1652299, Q1 : 0.998134791851, Q2 : 0.0, Q3 : 0.0, Q4 : -0.0610485821962}
2019-04-03 19:48:59.89: SIM {TimeUS : 54515685, Roll : 0.0, Pitch : 0.0, Yaw : 353.0, Alt : 584.090026855, Lat : -35.363261, Lng : 149.1652299, Q1 : 0.998134791851, Q2 : 0.0, Q3 : 0.0, Q4 : -0.0610485821962}
2019-04-03 19:49:00.00: SIM {TimeUS : 54616478, Roll : 0.0, Pitch : 0.0, Yaw : 353.0, Alt : 584.090026855, Lat : -35.363261, Lng : 149.1652299, Q1 : 0.998134791851, Q2 : 0.0, Q3 : 0.0, Q4 : -0.0610485821962}
2019-04-03 19:49:00.10: SIM {TimeUS : 54716438, Roll : 0.0, Pitch : 0.0, Yaw : 353.0, Alt : 584.090026855, Lat : -35.363261, Lng : 149.1652299, Q1 : 0.998134791851, Q2 : 0.0, Q3 : 0.0, Q4 : -0.0610485821962}
2019-04-03 19:49:00.20: SIM {TimeUS : 54816398, Roll : 0.0, Pitch : 0.0, Yaw : 353.0, Alt : 584.090026855, Lat : -35.363261, Lng : 149.1652299, Q1 : 0.998134791851, Q2 : 0.0, Q3 : 0.0, Q4 : -0.0610485821962}
2019-04-03 19:49:00.30: SIM {TimeUS : 54916358, Roll : 0.0, Pitch : 0.0, Yaw : 353.0, Alt : 584.090026855, Lat : -35.363261, Lng : 149.1652299, Q1 : 0.998134791851, Q2 : 0.0, Q3 : 0.0, Q4 : -0.0610485821962}
2019-04-03 19:49:00.40: SIM {TimeUS : 55016318, Roll : 0.0, Pitch : 0.0, Yaw : 353.0, Alt : 584.090026855, Lat : -35.363261, Lng : 149.1652299, Q1 : 0.998134791851, Q2 : 0.0, Q3 : 0.0, Q4 : -0.0610485821962}
2019-04-03 19:49:00.50: SIM {TimeUS : 55116278, Roll : 0.0, Pitch : 0.0, Yaw : 353.0, Alt : 584.090026855, Lat : -35.363261, Lng : 149.1652299, Q1 : 0.998134791851, Q2 : 0.0, Q3 : 0.0, Q4 : -0.0610485821962}
2019-04-03 19:49:00.60: SIM {TimeUS : 55216238, Roll : 0.0, Pitch : 0.0, Yaw : 353.0, Alt : 584.090026855, Lat : -35.363261, Lng : 149.1652299, Q1 : 0.998134791851, Q2 : 0.0, Q3 : 0.0, Q4 : -0.0610485821962}
2019-04-03 19:49:00.70: SIM {TimeUS : 55316198, Roll : 0.0, Pitch : 0.0, Yaw : 353.0, Alt : 584.090026855, Lat : -35.363261, Lng : 149.1652299, Q1 : 0.998134791851, Q2 : 0.0, Q3 : 0.0, Q4 : -0.0610485821962}
2019-04-03 19:49:00.80: SIM {TimeUS : 55416158, Roll : 0.0, Pitch : 0.0, Yaw : 353.0, Alt : 584.090026855, Lat : -35.363261, Lng : 149.1652299, Q1 : 0.998134791851, Q2 : 0.0, Q3 : 0.0, Q4 : -0.0610486604273}
2019-04-03 19:49:00.90: SIM {TimeUS : 55516118, Roll : 0.0, Pitch : 0.0, Yaw : 353.0, Alt : 584.090026855, Lat : -35.363261, Lng : 149.1652299, Q1 : 0.998134791851, Q2 : 0.0, Q3 : 0.0, Q4 : -0.0610486753285}
2019-04-03 19:49:01.00: SIM {TimeUS : 55616078, Roll : 0.0, Pitch : 0.0, Yaw : 353.0, Alt : 584.090026855, Lat : -35.363261, Lng : 149.1652299, Q1 : 0.998134791851, Q2 : 0.0, Q3 : 0.0, Q4 : -0.0610486753285}
2019-04-03 19:49:01.10: SIM {TimeUS : 55716038, Roll : 0.0, Pitch : 0.0, Yaw : 353.0, Alt : 584.090026855, Lat : -35.363261, Lng : 149.1652299, Q1 : 0.998134791851, Q2 : 0.0, Q3 : 0.0, Q4 : -0.0610486753285}
2019-04-03 19:49:01.20: SIM {TimeUS : 55815998, Roll : 0.0, Pitch : 0.0, Yaw : 353.0, Alt : 584.090026855, Lat : -35.363261, Lng : 149.1652299, Q1 : 0.998134791851, Q2 : 0.0, Q3 : 0.0, Q4 : -0.0610486753285}
2019-04-03 19:49:01.30: SIM {TimeUS : 55915958, Roll : 0.0, Pitch : 0.0, Yaw : 353.0, Alt : 584.090026855, Lat : -35.363261, Lng : 149.1652299, Q1 : 0.998134791851, Q2 : 0.0, Q3 : 0.0, Q4 : -0.0610486753285}
2019-04-03 19:49:01.40: SIM {TimeUS : 56015918, Roll : 0.0, Pitch : 0.0, Yaw : 353.0, Alt : 584.090026855, Lat : -35.363261, Lng : 149.1652299, Q1 : 0.998134791851, Q2 : 0.0, Q3 : 0.0, Q4 : -0.0610486753285}
2019-04-03 19:49:01.50: SIM {TimeUS : 56115878, Roll : 0.0, Pitch : 0.0, Yaw : 353.0, Alt : 584.090026855, Lat : -35.363261, Lng : 149.1652299, Q1 : 0.998134791851, Q2 : 0.0, Q3 : 0.0, Q4 : -0.0610486753285}
2019-04-03 19:49:01.60: SIM {TimeUS : 56215838, Roll : 0.0, Pitch : 0.0, Yaw : 353.0, Alt : 584.099975586, Lat : -35.363261, Lng : 149.1652299, Q1 : 0.998134791851, Q2 : 0.0, Q3 : 0.0, Q4 : -0.0610486753285}
2019-04-03 19:49:01.69: SIM {TimeUS : 56315798, Roll : 0.0, Pitch : 0.0, Yaw : 353.0, Alt : 584.099975586, Lat : -35.363261, Lng : 149.1652299, Q1 : 0.998134791851, Q2 : 0.0, Q3 : 0.0, Q4 : -0.0610486753285}
2019-04-03 19:49:01.79: SIM {TimeUS : 56415758, Roll : 0.0, Pitch : 0.0, Yaw : 353.0, Alt : 584.109985352, Lat : -35.363261, Lng : 149.1652299, Q1 : 0.998134791851, Q2 : 0.0, Q3 : 0.0, Q4 : -0.0610486753285}
2019-04-03 19:49:01.89: SIM {TimeUS : 56515718, Roll : 0.0, Pitch : 0.0, Yaw : 353.0, Alt : 584.130004883, Lat : -35.363261, Lng : 149.1652299, Q1 : 0.998134791851, Q2 : 0.0, Q3 : 0.0, Q4 : -0.0610486753285}
2019-04-03 19:49:01.99: SIM {TimeUS : 56615678, Roll : 0.0, Pitch : 0.0, Yaw : 353.0, Alt : 584.159973145, Lat : -35.363261, Lng : 149.1652299, Q1 : 0.998134791851, Q2 : 0.0, Q3 : 0.0, Q4 : -0.0610486753285}
2019-04-03 19:49:02.10: SIM {TimeUS : 56716471, Roll : 0.0, Pitch : 0.0, Yaw : 353.0, Alt : 584.200012207, Lat : -35.363261, Lng : 149.1652299, Q1 : 0.998134791851, Q2 : 0.0, Q3 : 0.0, Q4 : -0.0610485561192}
2019-04-03 19:49:02.20: SIM {TimeUS : 56816431, Roll : -0.01, Pitch : -0.01, Yaw : 352.99, Alt : 584.239990234, Lat : -35.363261, Lng : 149.1652299, Q1 : 0.998134732246, Q2 : -0.000128828934976, Q3 : -0.000145580372191, Q4 : -0.0610494464636}
2019-04-03 19:49:02.30: SIM {TimeUS : 56916391, Roll : -0.06, Pitch : -0.05, Yaw : 352.99, Alt : 584.340026855, Lat : -35.363261, Lng : 149.1652299, Q1 : 0.998134016991, Q2 : -0.000577483675443, Q3 : -0.000453894521343, Q4 : -0.0610576868057}
2019-04-03 19:49:02.40: SIM {TimeUS : 57016351, Roll : -0.1, Pitch : -0.09, Yaw : 352.99, Alt : 584.479980469, Lat : -35.363261, Lng : 149.1652299, Q1 : 0.998132586479, Q2 : -0.00100191566162, Q3 : -0.000745651894249, Q4 : -0.0610718838871}
2019-04-03 19:49:02.50: SIM {TimeUS : 57116311, Roll : -0.13, Pitch : -0.12, Yaw : 352.99, Alt : 584.630004883, Lat : -35.363261, Lng : 149.1652299, Q1 : 0.998130977154, Q2 : -0.00122357567307, Q3 : -0.000990932108834, Q4 : -0.0610908195376}
2019-04-03 19:49:02.60: SIM {TimeUS : 57216271, Roll : -0.14, Pitch : -0.13, Yaw : 352.99, Alt : 584.789978027, Lat : -35.363261, Lng : 149.1652299, Q1 : 0.998129427433, Q2 : -0.00133995770011, Q3 : -0.00108309532516, Q4 : -0.0611122474074}
2019-04-03 19:49:02.70: SIM {TimeUS : 57316231, Roll : -0.14, Pitch : -0.11, Yaw : 352.99, Alt : 584.940002441, Lat : -35.363261, Lng : 149.1652299, Q1 : 0.998128652573, Q2 : -0.00130778714083, Q3 : -0.000921097409446, Q4 : -0.0611285604537}
2019-04-03 19:49:02.80: SIM {TimeUS : 57416191, Roll : -0.13, Pitch : -0.08, Yaw : 352.98, Alt : 585.090026855, Lat : -35.363261, Lng : 149.1652299, Q1 : 0.998128116131, Q2 : -0.00126181484666, Q3 : -0.000643621664494, Q4 : -0.0611420609057}
2019-04-03 19:49:02.90: SIM {TimeUS : 57516151, Roll : -0.13, Pitch : -0.04, Yaw : 352.98, Alt : 585.25, Lat : -35.363261, Lng : 149.1652299, Q1 : 0.998127639294, Q2 : -0.00118851882871, Q3 : -0.000329461152432, Q4 : -0.0611538887024}
2019-04-03 19:49:03.00: SIM {TimeUS : 57616111, Roll : -0.12, Pitch : -0.01, Yaw : 352.98, Alt : 585.409973145, Lat : -35.363261, Lng : 149.1652299, Q1 : 0.998127222061, Q2 : -0.0011054999195, Q3 : -2.26958618441e-05, Q4 : -0.0611625351012}
2019-04-03 19:49:03.10: SIM {TimeUS : 57716071, Roll : -0.12, Pitch : 0.01, Yaw : 352.98, Alt : 585.58001709, Lat : -35.363261, Lng : 149.1652299, Q1 : 0.998126924038, Q2 : -0.00103849510197, Q3 : 0.000181945913937, Q4 : -0.0611685365438}
2019-04-03 19:49:03.20: SIM {TimeUS : 57816031, Roll : -0.09, Pitch : 0.02, Yaw : 352.98, Alt : 585.760009766, Lat : -35.363261, Lng : 149.1652299, Q1 : 0.998126804829, Q2 : -0.000836723193061, Q3 : 0.000258004962234, Q4 : -0.0611737668514}
2019-04-03 19:49:03.30: SIM {TimeUS : 57915991, Roll : -0.06, Pitch : 0.01, Yaw : 352.98, Alt : 585.940002441, Lat : -35.363261, Lng : 149.1652299, Q1 : 0.998126626015, Q2 : -0.000541774963494, Q3 : 0.000127655162942, Q4 : -0.0611803978682}
2019-04-03 19:49:03.40: SIM {TimeUS : 58015951, Roll : -0.02, Pitch : 0.0, Yaw : 352.98, Alt : 586.130004883, Lat : -35.3632609, Lng : 149.1652299, Q1 : 0.998126447201, Q2 : -0.000238923312281, Q3 : -2.8982072763e-05, Q4 : -0.0611846484244}
2019-04-03 19:49:03.50: SIM {TimeUS : 58115911, Roll : 0.0, Pitch : -0.02, Yaw : 352.98, Alt : 586.309997559, Lat : -35.3632609, Lng : 149.1652298, Q1 : 0.998126327991, Q2 : -7.94892839622e-05, Q3 : -0.000200697410037, Q4 : -0.0611869804561}
2019-04-03 19:49:03.60: SIM {TimeUS : 58215871, Roll : 0.0, Pitch : -0.01, Yaw : 352.98, Alt : 586.5, Lat : -35.3632609, Lng : 149.1652298, Q1 : 0.998126506805, Q2 : -6.51185328024e-05, Q3 : -0.000139096024213, Q4 : -0.0611842870712}
2019-04-03 19:49:03.70: SIM {TimeUS : 58315831, Roll : 0.01, Pitch : 0.01, Yaw : 352.98, Alt : 586.679992676, Lat : -35.3632609, Lng : 149.1652298, Q1 : 0.998126745224, Q2 : 0.000124345053337, Q3 : 0.000127687526401, Q4 : -0.0611807741225}
2019-04-03 19:49:03.79: SIM {TimeUS : 58415791, Roll : 0.01, Pitch : 0.05, Yaw : 352.98, Alt : 586.849975586, Lat : -35.3632609, Lng : 149.1652298, Q1 : 0.998126685619, Q2 : 0.000147626313264, Q3 : 0.00045935853268, Q4 : -0.061179254204}
2019-04-03 19:49:03.89: SIM {TimeUS : 58515751, Roll : -0.04, Pitch : 0.07, Yaw : 352.98, Alt : 587.020019531, Lat : -35.3632609, Lng : 149.1652298, Q1 : 0.998126506805, Q2 : -0.000360813079169, Q3 : 0.000693759764545, Q4 : -0.0611795671284}
2019-04-03 19:49:03.99: SIM {TimeUS : 58615711, Roll : -0.36, Pitch : 0.09, Yaw : 352.98, Alt : 587.16998291, Lat : -35.3632609, Lng : 149.1652298, Q1 : 0.998121440411, Q2 : -0.00309756072238, Q3 : 0.00104130164254, Q4 : -0.0611797384918}
2019-04-03 19:49:04.09: SIM {TimeUS : 58715671, Roll : -1.01, Pitch : 0.12, Yaw : 352.98, Alt : 587.309997559, Lat : -35.3632609, Lng : 149.1652298, Q1 : 0.998087286949, Q2 : -0.00874728430063, Q3 : 0.00159148895182, Q4 : -0.0611778460443}
2019-04-03 19:49:04.20: SIM {TimeUS : 58816464, Roll : -1.96, Pitch : 0.12, Yaw : 352.98, Alt : 587.429992676, Lat : -35.3632609, Lng : 149.1652298, Q1 : 0.997980058193, Q2 : -0.0170234348625, Q3 : 0.00210719788447, Q4 : -0.0611682422459}
2019-04-03 19:49:04.30: SIM {TimeUS : 58916424, Roll : -3.07, Pitch : 0.09, Yaw : 352.98, Alt : 587.549987793, Lat : -35.3632609, Lng : 149.1652298, Q1 : 0.997767567635, Q2 : -0.0267234146595, Q3 : 0.00248635979369, Q4 : -0.0611520558596}
2019-04-03 19:49:04.40: SIM {TimeUS : 59016384, Roll : -4.22, Pitch : 0.04, Yaw : 352.98, Alt : 587.650024414, Lat : -35.3632609, Lng : 149.1652296, Q1 : 0.997448384762, Q2 : -0.0367692522705, Q3 : 0.00263626687229, Q4 : -0.0611370392144}
2019-04-03 19:49:04.50: SIM {TimeUS : 59116344, Roll : -5.24, Pitch : 0.0, Yaw : 352.98, Alt : 587.739990234, Lat : -35.3632609, Lng : 149.1652294, Q1 : 0.997078418732, Q2 : -0.0457119122148, Q3 : 0.00279518030584, Q4 : -0.0611329898238}
2019-04-03 19:49:04.60: SIM {TimeUS : 59216304, Roll : -6.04, Pitch : -0.02, Yaw : 352.98, Alt : 587.820007324, Lat : -35.3632609, Lng : 149.1652292, Q1 : 0.99673640728, Q2 : -0.0526286810637, Q3 : 0.0029884672258, Q4 : -0.0611386038363}
2019-04-03 19:49:04.70: SIM {TimeUS : 59316264, Roll : -6.61, Pitch : -0.03, Yaw : 352.97, Alt : 587.890014648, Lat : -35.363261, Lng : 149.1652289, Q1 : 0.996460616589, Q2 : -0.0575904101133, Q3 : 0.00319404294714, Q4 : -0.0611505769193}
2019-04-03 19:49:04.80: SIM {TimeUS : 59416224, Roll : -7.03, Pitch : -0.04, Yaw : 352.97, Alt : 587.950012207, Lat : -35.363261, Lng : 149.1652284, Q1 : 0.996241629124, Q2 : -0.0612325072289, Q3 : 0.00340308342129, Q4 : -0.061169244349}
2019-04-03 19:49:04.90: SIM {TimeUS : 59516184, Roll : -7.38, Pitch : -0.03, Yaw : 352.97, Alt : 588.010009766, Lat : -35.363261, Lng : 149.1652279, Q1 : 0.996048390865, Q2 : -0.0642703399062, Q3 : 0.00364087289199, Q4 : -0.0611862950027}
2019-04-03 19:49:05.00: SIM {TimeUS : 59616144, Roll : -7.71, Pitch : -0.03, Yaw : 352.97, Alt : 588.059997559, Lat : -35.363261, Lng : 149.1652272, Q1 : 0.995854735374, Q2 : -0.0671932846308, Q3 : 0.00377928162925, Q4 : -0.0611893907189}
