2019-09-29 17:50:24.60: SIM {TimeUS : 40028982, Roll : 0.0, Pitch : 0.0, Yaw : 169.99, Alt : 87.0999984741, Lat : 69.7758389, Lng : 19.5489289, Q1 : 0.087155804038, Q2 : 0.0, Q3 : 0.0, Q4 : 0.996194720268}
2019-09-29 17:50:25.89: SIM {TimeUS : 41328462, Roll : 0.0, Pitch : 0.0, Yaw : 169.99, Alt : 87.0999984741, Lat : 69.7758389, Lng : 19.5489289, Q1 : 0.087155804038, Q2 : 0.0, Q3 : 0.0, Q4 : 0.996194720268}
2019-09-29 17:50:25.99: SIM {TimeUS : 41428422, Roll : 0.0, Pitch : 0.0, Yaw : 169.99, Alt : 87.0999984741, Lat : 69.7758389, Lng : 19.5489289, Q1 : 0.087155804038, Q2 : 0.0, Q3 : 0.0, Q4 : 0.996194720268}
2019-09-29 17:50:26.09: SIM {TimeUS : 41528382, Roll : 0.0, Pitch : 0.0, Yaw : 169.99, Alt : 87.0999984741, Lat : 69.7758389, Lng : 19.5489289, Q1 : 0.087155804038, Q2 : 0.0, Q3 : 0.0, Q4 : 0.996194720268}
2019-09-29 17:50:26.19: SIM {TimeUS : 41628342, Roll : 0.0, Pitch : 0.0, Yaw : 169.99, Alt : 87.0999984741, Lat : 69.7758389, Lng : 19.5489289, Q1 : 0.087155804038, Q2 : 0.0, Q3 : 0.0, Q4 : 0.996194720268}
2019-09-29 17:50:26.29: SIM {TimeUS : 41728302, Roll : 0.0, Pitch : 0.0, Yaw : 169.99, Alt : 87.0999984741, Lat : 69.7758389, Lng : 19.5489289, Q1 : 0.087155804038, Q2 : 0.0, Q3 : 0.0, Q4 : 0.996194720268}
2019-09-29 17:50:26.39: SIM {TimeUS : 41828262, Roll : 0.0, Pitch : 0.0, Yaw : 169.99, Alt : 87.0999984741, Lat : 69.7758389, Lng : 19.5489289, Q1 : 0.087155804038, Q2 : 0.0, Q3 : 0.0, Q4 : 0.996194720268}
2019-09-29 17:50:26.49: SIM {TimeUS : 41928222, Roll : 0.0, Pitch : 0.0, Yaw : 169.99, Alt : 87.0999984741, Lat : 69.7758389, Lng : 19.5489289, Q1 : 0.087155804038, Q2 : 0.0, Q3 : 0.0, Q4 : 0.996194720268}
2019-09-29 17:50:26.59: SIM {TimeUS : 42028182, Roll : 0.0, Pitch : 0.0, Yaw : 169.99, Alt : 87.0999984741, Lat : 69.7758389, Lng : 19.5489289, Q1 : 0.087155804038, Q2 : 0.0, Q3 : 0.0, Q4 : 0.996194720268}
2019-09-29 17:50:26.69: SIM {TimeUS : 42128975, Roll : 0.0, Pitch : 0.0, Yaw : 169.99, Alt : 87.0999984741, Lat : 69.7758389, Lng : 19.5489289, Q1 : 0.087155804038, Q2 : 0.0, Q3 : 0.0, Q4 : 0.996194720268}
2019-09-29 17:50:26.79: SIM {TimeUS : 42228935, Roll : 0.0, Pitch : 0.0, Yaw : 169.99, Alt : 87.0999984741, Lat : 69.7758389, Lng : 19.5489289, Q1 : 0.087155804038, Q2 : 0.0, Q3 : 0.0, Q4 : 0.996194720268}
2019-09-29 17:50:26.89: SIM {TimeUS : 42328895, Roll : 0.0, Pitch : 0.0, Yaw : 169.99, Alt : 87.0999984741, Lat : 69.7758389, Lng : 19.5489289, Q1 : 0.087155804038, Q2 : 0.0, Q3 : 0.0, Q4 : 0.996194720268}
2019-09-29 17:50:26.99: SIM {TimeUS : 42428855, Roll : 0.0, Pitch : 0.0, Yaw : 169.99, Alt : 87.0999984741, Lat : 69.7758389, Lng : 19.5489289, Q1 : 0.087155804038, Q2 : 0.0, Q3 : 0.0, Q4 : 0.996194720268}
2019-09-29 17:50:27.09: SIM {TimeUS : 42528815, Roll : 0.0, Pitch : 0.0, Yaw : 169.99, Alt : 87.0999984741, Lat : 69.7758389, Lng : 19.5489289, Q1 : 0.087155804038, Q2 : 0.0, Q3 : 0.0, Q4 : 0.996194720268}
2019-09-29 17:50:27.19: SIM {TimeUS : 42628775, Roll : 0.0, Pitch : 0.0, Yaw : 169.99, Alt : 87.0999984741, Lat : 69.7758389, Lng : 19.5489289, Q1 : 0.087155804038, Q2 : 0.0, Q3 : 0.0, Q4 : 0.996194720268}
2019-09-29 17:50:27.29: SIM {TimeUS : 42728735, Roll : 0.0, Pitch : 0.0, Yaw : 169.99, Alt : 87.0999984741, Lat : 69.7758389, Lng : 19.5489289, Q1 : 0.087155804038, Q2 : 0.0, Q3 : 0.0, Q4 : 0.996194720268}
2019-09-29 17:50:27.39: SIM {TimeUS : 42828695, Roll : 0.0, Pitch : 0.0, Yaw : 169.99, Alt : 87.0999984741, Lat : 69.7758389, Lng : 19.5489289, Q1 : 0.087155804038, Q2 : 0.0, Q3 : 0.0, Q4 : 0.996194720268}
2019-09-29 17:50:27.49: SIM {TimeUS : 42928655, Roll : 0.0, Pitch : 0.0, Yaw : 169.99, Alt : 87.1299972534, Lat : 69.7758389, Lng : 19.5489289, Q1 : 0.087155804038, Q2 : 0.0, Q3 : 0.0, Q4 : 0.996194720268}
2019-09-29 17:50:27.59: SIM {TimeUS : 43028615, Roll : 0.0, Pitch : 0.0, Yaw : 169.99, Alt : 87.1800003052, Lat : 69.7758389, Lng : 19.5489289, Q1 : 0.087155804038, Q2 : 0.0, Q3 : 0.0, Q4 : 0.996194720268}
2019-09-29 17:50:27.69: SIM {TimeUS : 43128575, Roll : -0.02, Pitch : -0.02, Yaw : 170.0, Alt : 87.2300033569, Lat : 69.7758389, Lng : 19.5489289, Q1 : 0.0871540680528, Q2 : 0.000197961519007, Q3 : -0.000237724132603, Q4 : 0.996194839478}
2019-09-29 17:50:27.79: SIM {TimeUS : 43228535, Roll : -0.22, Pitch : -0.21, Yaw : 170.0, Alt : 87.3199996948, Lat : 69.7758389, Lng : 19.5489289, Q1 : 0.0871308371425, Q2 : 0.00169358041603, Q3 : -0.00211866665632, Q4 : 0.996193170547}
2019-09-29 17:50:27.89: SIM {TimeUS : 43328495, Roll : -0.49, Pitch : -0.44, Yaw : 170.01, Alt : 87.4599990845, Lat : 69.7758389, Lng : 19.5489289, Q1 : 0.0870778635144, Q2 : 0.0034622696694, Q3 : -0.00460698641837, Q4 : 0.996184825897}
2019-09-29 17:50:27.99: SIM {TimeUS : 43428455, Roll : -0.71, Pitch : -0.59, Yaw : 170.02, Alt : 87.6399993896, Lat : 69.7758389, Lng : 19.5489289, Q1 : 0.0870024189353, Q2 : 0.00463467743248, Q3 : -0.00666362093762, Q4 : 0.996175050735}
2019-09-29 17:50:28.09: SIM {TimeUS : 43528415, Roll : -0.79, Pitch : -0.63, Yaw : 170.03, Alt : 87.8199996948, Lat : 69.7758389, Lng : 19.5489291, Q1 : 0.0869104266167, Q2 : 0.00488952826709, Q3 : -0.0073864790611, Q4 : 0.99617677927}
2019-09-29 17:50:28.19: SIM {TimeUS : 43628375, Roll : -0.7, Pitch : -0.54, Yaw : 170.04, Alt : 88.0, Lat : 69.7758389, Lng : 19.5489292, Q1 : 0.086811542511, Q2 : 0.0042363894172, Q3 : -0.0065757795237, Q4 : 0.996194064617}
2019-09-29 17:50:28.29: SIM {TimeUS : 43728335, Roll : -0.49, Pitch : -0.38, Yaw : 170.05, Alt : 88.1800003052, Lat : 69.7758389, Lng : 19.5489292, Q1 : 0.0867160856724, Q2 : 0.00293752946891, Q3 : -0.0045822202228, Q4 : 0.996218204498}
2019-09-29 17:50:28.39: SIM {TimeUS : 43828295, Roll : -0.23, Pitch : -0.2, Yaw : 170.06, Alt : 88.3600006104, Lat : 69.7758389, Lng : 19.5489295, Q1 : 0.0866244360805, Q2 : 0.00164474966004, Q3 : -0.00221515004523, Q4 : 0.996237277985}
2019-09-29 17:50:28.49: SIM {TimeUS : 43928255, Roll : -0.01, Pitch : -0.06, Yaw : 170.06, Alt : 88.5500030518, Lat : 69.7758389, Lng : 19.5489295, Q1 : 0.0865493938327, Q2 : 0.000534815422725, Q3 : -0.000165452715009, Q4 : 0.996247410774}
2019-09-29 17:50:28.59: SIM {TimeUS : 44028215, Roll : 0.12, Pitch : 0.04, Yaw : 170.07, Alt : 88.7399978638, Lat : 69.7758389, Lng : 19.5489298, Q1 : 0.0864956527948, Q2 : -0.000260654254816, Q3 : 0.00110487430356, Q4 : 0.996251583099}
2019-09-29 17:50:28.69: SIM {TimeUS : 44128175, Roll : 0.15, Pitch : 0.1, Yaw : 170.07, Alt : 88.9300003052, Lat : 69.7758388, Lng : 19.5489298, Q1 : 0.0864664390683, Q2 : -0.000773055886384, Q3 : 0.00145660224371, Q4 : 0.996253371239}
2019-09-29 17:50:28.79: SIM {TimeUS : 44228968, Roll : 0.11, Pitch : 0.11, Yaw : 170.08, Alt : 89.1299972534, Lat : 69.7758388, Lng : 19.5489301, Q1 : 0.0864590108395, Q2 : -0.000934723939281, Q3 : 0.0011011546012, Q4 : 0.996254384518}
2019-09-29 17:50:28.89: SIM {TimeUS : 44328928, Roll : 0.05, Pitch : 0.1, Yaw : 170.07, Alt : 89.3300018311, Lat : 69.7758388, Lng : 19.5489301, Q1 : 0.0864727348089, Q2 : -0.000854360230733, Q3 : 0.000581874279305, Q4 : 0.996253669262}
2019-09-29 17:50:28.99: SIM {TimeUS : 44428888, Roll : 0.01, Pitch : 0.05, Yaw : 170.07, Alt : 89.5400009155, Lat : 69.7758387, Lng : 19.5489303, Q1 : 0.0865016803145, Q2 : -0.000492992752697, Q3 : 0.000189582482562, Q4 : 0.996251583099}
2019-09-29 17:50:29.09: SIM {TimeUS : 44528848, Roll : 0.0, Pitch : 0.01, Yaw : 170.07, Alt : 89.7399978638, Lat : 69.7758387, Lng : 19.5489304, Q1 : 0.0865377560258, Q2 : -0.000157323200256, Q3 : 5.1219449233e-06, Q4 : 0.996248543262}
2019-09-29 17:50:29.19: SIM {TimeUS : 44628808, Roll : 0.0, Pitch : 0.01, Yaw : 170.06, Alt : 89.9400024414, Lat : 69.7758387, Lng : 19.5489304, Q1 : 0.086566388607, Q2 : -0.000106806510303, Q3 : 3.9832895709e-05, Q4 : 0.996246099472}
2019-09-29 17:50:29.29: SIM {TimeUS : 44728768, Roll : 0.01, Pitch : 0.02, Yaw : 170.06, Alt : 90.1500015259, Lat : 69.7758387, Lng : 19.5489305, Q1 : 0.0865816548467, Q2 : -0.000190758320969, Q3 : 0.000190424048924, Q4 : 0.996244728565}
2019-09-29 17:50:29.39: SIM {TimeUS : 44828728, Roll : 0.03, Pitch : 0.02, Yaw : 170.06, Alt : 90.3600006104, Lat : 69.7758387, Lng : 19.5489305, Q1 : 0.0865894779563, Q2 : -0.000173316904693, Q3 : 0.00035219732672, Q4 : 0.996244013309}
2019-09-29 17:50:29.49: SIM {TimeUS : 44928688, Roll : 0.06, Pitch : 0.02, Yaw : 170.06, Alt : 90.5699996948, Lat : 69.7758387, Lng : 19.5489305, Q1 : 0.0865928307176, Q2 : -0.000156629350386, Q3 : 0.000556800863706, Q4 : 0.996243655682}
2019-09-29 17:50:29.59: SIM {TimeUS : 45028648, Roll : 0.08, Pitch : 0.02, Yaw : 170.06, Alt : 90.7799987793, Lat : 69.7758387, Lng : 19.5489307, Q1 : 0.0865936949849, Q2 : -0.000171646490344, Q3 : 0.000761156145018, Q4 : 0.996243417263}
2019-09-29 17:50:29.69: SIM {TimeUS : 45128608, Roll : 0.12, Pitch : 0.02, Yaw : 170.06, Alt : 90.9899978638, Lat : 69.7758386, Lng : 19.5489307, Q1 : 0.0865866690874, Q2 : -0.000137091017677, Q3 : 0.00108085002284, Q4 : 0.996243715286}
2019-09-29 17:50:29.79: SIM {TimeUS : 45228568, Roll : 0.15, Pitch : 0.01, Yaw : 170.06, Alt : 91.1999969482, Lat : 69.7758386, Lng : 19.5489307, Q1 : 0.0865712761879, Q2 : -4.45900404884e-05, Q3 : 0.00136518687941, Q4 : 0.996244728565}
2019-09-29 17:50:29.89: SIM {TimeUS : 45328528, Roll : 0.18, Pitch : 0.02, Yaw : 170.07, Alt : 91.4199981689, Lat : 69.7758386, Lng : 19.5489308, Q1 : 0.0865420326591, Q2 : -0.000117525691167, Q3 : 0.00159895303659, Q4 : 0.996246933937}
2019-09-29 17:50:29.99: SIM {TimeUS : 45428488, Roll : 0.19, Pitch : 0.07, Yaw : 170.07, Alt : 91.6299972534, Lat : 69.7758386, Lng : 19.5489308, Q1 : 0.0865174382925, Q2 : -0.000484837597469, Q3 : 0.00179369514808, Q4 : 0.996248602867}
2019-09-29 17:50:30.09: SIM {TimeUS : 45528448, Roll : 0.18, Pitch : 0.12, Yaw : 170.07, Alt : 91.8499984741, Lat : 69.7758386, Lng : 19.5489308, Q1 : 0.0865112617612, Q2 : -0.000915734970476, Q3 : 0.00169352465309, Q4 : 0.9962490201}
2019-09-29 17:50:30.19: SIM {TimeUS : 45628408, Roll : 0.14, Pitch : 0.15, Yaw : 170.07, Alt : 92.0599975586, Lat : 69.7758386, Lng : 19.5489308, Q1 : 0.0865192115307, Q2 : -0.00120700406842, Q3 : 0.00137692457065, Q4 : 0.996248483658}
2019-09-29 17:50:30.29: SIM {TimeUS : 45728368, Roll : 0.1, Pitch : 0.13, Yaw : 170.07, Alt : 92.2799987793, Lat : 69.7758386, Lng : 19.5489308, Q1 : 0.0865446329117, Q2 : -0.0011127149919, Q3 : 0.000974226219114, Q4 : 0.996246874332}
2019-09-29 17:50:30.39: SIM {TimeUS : 45828328, Roll : 0.04, Pitch : 0.09, Yaw : 170.06, Alt : 92.5, Lat : 69.7758386, Lng : 19.5489308, Q1 : 0.0865791141987, Q2 : -0.000762070936617, Q3 : 0.000498026900459, Q4 : 0.996244609356}
2019-09-29 17:50:30.49: SIM {TimeUS : 45928288, Roll : 0.01, Pitch : 0.02, Yaw : 170.06, Alt : 92.7200012207, Lat : 69.7758386, Lng : 19.5489308, Q1 : 0.0866164639592, Q2 : -0.000245983304922, Q3 : 0.000189459620742, Q4 : 0.996241688728}
2019-09-29 17:50:30.59: SIM {TimeUS : 46028248, Roll : 0.0, Pitch : -0.03, Yaw : 170.05, Alt : 92.9400024414, Lat : 69.7758386, Lng : 19.5489307, Q1 : 0.0866474807262, Q2 : 0.000311930780299, Q3 : -2.6601661375e-05, Q4 : 0.996238946915}
2019-09-29 17:50:30.69: SIM {TimeUS : 46128208, Roll : 0.0, Pitch : -0.06, Yaw : 170.05, Alt : 93.1600036621, Lat : 69.7758386, Lng : 19.5489307, Q1 : 0.0866674855351, Q2 : 0.000602990563493, Q3 : -3.90685236198e-05, Q4 : 0.996237099171}
2019-09-29 17:50:30.79: SIM {TimeUS : 46228168, Roll : 0.02, Pitch : -0.05, Yaw : 170.05, Alt : 93.3899993896, Lat : 69.7758386, Lng : 19.5489307, Q1 : 0.0866765230894, Q2 : 0.000503561925143, Q3 : 0.000178636590135, Q4 : 0.996236383915}
2019-09-29 17:50:30.89: SIM {TimeUS : 46328961, Roll : 0.03, Pitch : -0.03, Yaw : 170.05, Alt : 93.6100006104, Lat : 69.7758386, Lng : 19.5489307, Q1 : 0.0866841003299, Q2 : 0.00029673622339, Q3 : 0.000276439473964, Q4 : 0.996235787868}
2019-09-29 17:50:30.99: SIM {TimeUS : 46428921, Roll : 0.01, Pitch : -0.03, Yaw : 170.05, Alt : 93.8399963379, Lat : 69.7758386, Lng : 19.5489307, Q1 : 0.0866946429014, Q2 : 0.000293467455776, Q3 : 8.02917638794e-05, Q4 : 0.996234953403}
2019-09-29 17:50:31.09: SIM {TimeUS : 46528881, Roll : -0.01, Pitch : -0.05, Yaw : 170.05, Alt : 94.0599975586, Lat : 69.7758386, Lng : 19.5489307, Q1 : 0.0867018997669, Q2 : 0.000452338310424, Q3 : -0.000165150457178, Q4 : 0.996234238148}
2019-09-29 17:50:31.19: SIM {TimeUS : 46628841, Roll : -0.01, Pitch : -0.07, Yaw : 170.05, Alt : 94.2900009155, Lat : 69.7758386, Lng : 19.5489307, Q1 : 0.0866927057505, Q2 : 0.000627303612418, Q3 : -0.000222879243665, Q4 : 0.996234893799}
2019-09-29 17:50:31.29: SIM {TimeUS : 46728801, Roll : 0.01, Pitch : -0.09, Yaw : 170.05, Alt : 94.5100021362, Lat : 69.7758386, Lng : 19.5489307, Q1 : 0.0866628661752, Q2 : 0.000872624863405, Q3 : 1.599461757e-05, Q4 : 0.996237337589}
2019-09-29 17:50:31.39: SIM {TimeUS : 46828761, Roll : 0.01, Pitch : -0.12, Yaw : 170.05, Alt : 94.7399978638, Lat : 69.7758386, Lng : 19.5489307, Q1 : 0.0866461545229, Q2 : 0.00108631141484, Q3 : 6.17658442934e-05, Q4 : 0.996238529682}
2019-09-29 17:50:31.49: SIM {TimeUS : 46928721, Roll : 0.0, Pitch : -0.12, Yaw : 170.05, Alt : 94.9700012207, Lat : 69.7758386, Lng : 19.5489307, Q1 : 0.0866402089596, Q2 : 0.00106668111403, Q3 : -0.000155726098455, Q4 : 0.996239125729}
2019-09-29 17:50:31.59: SIM {TimeUS : 47028681, Roll : -0.01, Pitch : -0.09, Yaw : 170.05, Alt : 95.1900024414, Lat : 69.7758386, Lng : 19.5489307, Q1 : 0.0866416990757, Q2 : 0.000823459646199, Q3 : -0.000226143529289, Q4 : 0.996239185333}
2019-09-29 17:50:31.69: SIM {TimeUS : 47128641, Roll : -0.01, Pitch : -0.06, Yaw : 170.05, Alt : 95.4199981689, Lat : 69.7758386, Lng : 19.5489307, Q1 : 0.0866440311074, Q2 : 0.000539562257472, Q3 : -0.000199504283955, Q4 : 0.996239185333}
2019-09-29 17:50:31.79: SIM {TimeUS : 47228601, Roll : -0.01, Pitch : -0.03, Yaw : 170.05, Alt : 95.6500015259, Lat : 69.7758386, Lng : 19.5489307, Q1 : 0.0866462290287, Q2 : 0.000321023486322, Q3 : -0.000180251168786, Q4 : 0.996239066124}
2019-09-29 17:50:31.89: SIM {TimeUS : 47328561, Roll : 0.0, Pitch : 0.0, Yaw : 170.05, Alt : 95.8799972534, Lat : 69.7758386, Lng : 19.5489307, Q1 : 0.0866594389081, Q2 : 6.77220741636e-05, Q3 : -1.75440854946e-05, Q4 : 0.99623799324}
2019-09-29 17:50:31.99: SIM {TimeUS : 47428521, Roll : 0.02, Pitch : 0.0, Yaw : 170.05, Alt : 96.1100006104, Lat : 69.7758384, Lng : 19.5489307, Q1 : 0.086673527956, Q2 : -2.84663274215e-05, Q3 : 0.000210523765418, Q4 : 0.996236741543}
2019-09-29 17:50:32.09: SIM {TimeUS : 47528481, Roll : 0.07, Pitch : -0.01, Yaw : 170.05, Alt : 96.3399963379, Lat : 69.7758384, Lng : 19.5489307, Q1 : 0.0866872295737, Q2 : 0.000196916094865, Q3 : 0.00062971143052, Q4 : 0.996235370636}
2019-09-29 17:50:32.19: SIM {TimeUS : 47628441, Roll : 0.1, Pitch : -0.04, Yaw : 170.05, Alt : 96.5699996948, Lat : 69.7758384, Lng : 19.5489307, Q1 : 0.0866933241487, Q2 : 0.000477528868942, Q3 : 0.000862287532073, Q4 : 0.996234595776}
2019-09-29 17:50:32.29: SIM {TimeUS : 47728401, Roll : 0.1, Pitch : -0.05, Yaw : 170.05, Alt : 96.8000030518, Lat : 69.7758384, Lng : 19.5489307, Q1 : 0.0866945311427, Q2 : 0.000557597202715, Q3 : 0.000841054425109, Q4 : 0.996234476566}
2019-09-29 17:50:32.39: SIM {TimeUS : 47828361, Roll : 0.06, Pitch : -0.05, Yaw : 170.05, Alt : 97.0299987793, Lat : 69.7758384, Lng : 19.5489307, Q1 : 0.086690209806, Q2 : 0.000486077158712, Q3 : 0.000550868397113, Q4 : 0.996235072613}
2019-09-29 17:50:32.49: SIM {TimeUS : 47928321, Roll : 0.04, Pitch : -0.04, Yaw : 170.05, Alt : 97.2600021362, Lat : 69.7758384, Lng : 19.5489307, Q1 : 0.086682267487, Q2 : 0.000403881887905, Q3 : 0.000357869750587, Q4 : 0.996235907078}
2019-09-29 17:50:32.59: SIM {TimeUS : 48028281, Roll : 0.04, Pitch : -0.04, Yaw : 170.05, Alt : 97.5, Lat : 69.7758384, Lng : 19.5489307, Q1 : 0.0866785272956, Q2 : 0.000383772043278, Q3 : 0.000341230101185, Q4 : 0.996236205101}
2019-09-29 17:50:32.69: SIM {TimeUS : 48128241, Roll : 0.03, Pitch : -0.02, Yaw : 170.05, Alt : 97.7300033569, Lat : 69.7758384, Lng : 19.5489307, Q1 : 0.0866774171591, Q2 : 0.000242359208642, Q3 : 0.000278000137769, Q4 : 0.996236383915}
2019-09-29 17:50:32.79: SIM {TimeUS : 48228201, Roll : 0.02, Pitch : 0.0, Yaw : 170.05, Alt : 97.9599990845, Lat : 69.7758384, Lng : 19.5489307, Q1 : 0.0866833999753, Q2 : 6.20735736447e-05, Q3 : 0.00017254796694, Q4 : 0.996235907078}
2019-09-29 17:50:32.89: SIM {TimeUS : 48328161, Roll : 0.0, Pitch : 0.01, Yaw : 170.05, Alt : 98.1999969482, Lat : 69.7758384, Lng : 19.5489305, Q1 : 0.0866984426975, Q2 : -0.000171201740159, Q3 : -4.88721198053e-05, Q4 : 0.996234595776}
2019-09-29 17:50:32.99: SIM {TimeUS : 48428954, Roll : -0.03, Pitch : 0.03, Yaw : 170.05, Alt : 98.4300003052, Lat : 69.7758384, Lng : 19.5489305, Q1 : 0.0867162793875, Q2 : -0.000366066989955, Q3 : -0.00031120100175, Q4 : 0.996232926846}
2019-09-29 17:50:33.09: SIM {TimeUS : 48528914, Roll : -0.06, Pitch : 0.05, Yaw : 170.04, Alt : 98.6600036621, Lat : 69.7758384, Lng : 19.5489305, Q1 : 0.0867343991995, Q2 : -0.00055775459623, Q3 : -0.000529350480065, Q4 : 0.996231198311}
2019-09-29 17:50:33.19: SIM {TimeUS : 48628874, Roll : -0.08, Pitch : 0.06, Yaw : 170.04, Alt : 98.9000015259, Lat : 69.7758384, Lng : 19.5489305, Q1 : 0.0867525413632, Q2 : -0.000644070853014, Q3 : -0.00066410691943, Q4 : 0.996229469776}
2019-09-29 17:50:33.29: SIM {TimeUS : 48728834, Roll : -0.08, Pitch : 0.06, Yaw : 170.04, Alt : 99.1299972534, Lat : 69.7758384, Lng : 19.5489305, Q1 : 0.0867711082101, Q2 : -0.000617948942818, Q3 : -0.000721221149433, Q4 : 0.996227860451}
2019-09-29 17:50:33.39: SIM {TimeUS : 48828794, Roll : -0.07, Pitch : 0.04, Yaw : 170.04, Alt : 99.3700027466, Lat : 69.7758384, Lng : 19.5489305, Q1 : 0.0867894217372, Q2 : -0.000419979158323, Q3 : -0.000618613499682, Q4 : 0.996226429939}
2019-09-29 17:50:33.49: SIM {TimeUS : 48928754, Roll : -0.04, Pitch : 0.0, Yaw : 170.04, Alt : 99.5999984741, Lat : 69.7758384, Lng : 19.5489305, Q1 : 0.0868064537644, Q2 : -5.91555799474e-05, Q3 : -0.000418004143285, Q4 : 0.996225118637}
2019-09-29 17:50:33.59: SIM {TimeUS : 49028714, Roll : 0.0, Pitch : -0.03, Yaw : 170.03, Alt : 99.8399963379, Lat : 69.7758384, Lng : 19.5489305, Q1 : 0.0868178904057, Q2 : 0.000293886987492, Q3 : -9.00629820535e-05, Q4 : 0.996224164963}
2019-09-29 17:50:33.69: SIM {TimeUS : 49128674, Roll : 0.03, Pitch : -0.06, Yaw : 170.03, Alt : 100.069999695, Lat : 69.7758384, Lng : 19.5489305, Q1 : 0.0868201255798, Q2 : 0.00055524968775, Q3 : 0.00028395789559, Q4 : 0.996223807335}
2019-09-29 17:50:33.79: SIM {TimeUS : 49228634, Roll : 0.07, Pitch : -0.06, Yaw : 170.03, Alt : 100.309997559, Lat : 69.7758384, Lng : 19.5489305, Q1 : 0.0868102833629, Q2 : 0.000590331270359, Q3 : 0.000603759544902, Q4 : 0.996224462986}
2019-09-29 17:50:33.89: SIM {TimeUS : 49328594, Roll : 0.08, Pitch : -0.04, Yaw : 170.04, Alt : 100.540000916, Lat : 69.7758384, Lng : 19.5489305, Q1 : 0.0867986232042, Q2 : 0.000451196916401, Q3 : 0.000715142465197, Q4 : 0.99622553587}
