2019-09-29 17:48:19.90: SIM {TimeUS : 40528782, Roll : 0.0, Pitch : 0.0, Yaw : 169.99, Alt : 87.0999984741, Lat : 69.7758389, Lng : 19.5489289, Q1 : 0.087155804038, Q2 : 0.0, Q3 : 0.0, Q4 : 0.996194720268}
2019-09-29 17:48:22.99: SIM {TimeUS : 43628375, Roll : -0.16, Pitch : -0.15, Yaw : 170.0, Alt : 87.2900009155, Lat : 69.7758389, Lng : 19.5489289, Q1 : 0.087133102119, Q2 : 0.00126322393771, Q3 : -0.00154981319793, Q4 : 0.996194660664}
2019-09-29 17:48:23.09: SIM {TimeUS : 43728335, Roll : -0.41, Pitch : -0.4, Yaw : 170.0, Alt : 87.4300003052, Lat : 69.7758389, Lng : 19.5489289, Q1 : 0.0870833918452, Q2 : 0.00317758577876, Q3 : -0.00393776129931, Q4 : 0.996188163757}
2019-09-29 17:48:23.19: SIM {TimeUS : 43828295, Roll : -0.62, Pitch : -0.61, Yaw : 170.01, Alt : 87.5999984741, Lat : 69.7758389, Lng : 19.5489289, Q1 : 0.0870131626725, Q2 : 0.00490145292133, Q3 : -0.00594088342041, Q4 : 0.996177434921}
2019-09-29 17:48:23.29: SIM {TimeUS : 43928255, Roll : -0.7, Pitch : -0.69, Yaw : 170.03, Alt : 87.7900009155, Lat : 69.7758389, Lng : 19.5489291, Q1 : 0.0869243144989, Q2 : 0.00553141534328, Q3 : -0.00662756897509, Q4 : 0.996177494526}
2019-09-29 17:48:23.39: SIM {TimeUS : 44028215, Roll : -0.62, Pitch : -0.62, Yaw : 170.04, Alt : 87.9700012207, Lat : 69.7758389, Lng : 19.5489292, Q1 : 0.0868267714977, Q2 : 0.00494210422039, Q3 : -0.00591173628345, Q4 : 0.99619358778}
2019-09-29 17:48:23.49: SIM {TimeUS : 44128175, Roll : -0.45, Pitch : -0.42, Yaw : 170.05, Alt : 88.1500015259, Lat : 69.7758389, Lng : 19.5489292, Q1 : 0.0867317691445, Q2 : 0.00335612962954, Q3 : -0.00426475517452, Q4 : 0.996216893196}
2019-09-29 17:48:23.60: SIM {TimeUS : 44228968, Roll : -0.25, Pitch : -0.19, Yaw : 170.05, Alt : 88.3399963379, Lat : 69.7758389, Lng : 19.5489295, Q1 : 0.0866423547268, Q2 : 0.00150225916877, Q3 : -0.00234439875931, Q4 : 0.996235609055}
2019-09-29 17:48:23.70: SIM {TimeUS : 44328928, Roll : -0.07, Pitch : 0.0, Yaw : 170.06, Alt : 88.5299987793, Lat : 69.7758389, Lng : 19.5489295, Q1 : 0.086569480598, Q2 : -8.23393274914e-05, Q3 : -0.000635889300611, Q4 : 0.996245622635}
2019-09-29 17:48:23.80: SIM {TimeUS : 44428888, Roll : 0.04, Pitch : 0.1, Yaw : 170.07, Alt : 88.7300033569, Lat : 69.7758389, Lng : 19.5489298, Q1 : 0.0865179598331, Q2 : -0.000882626336534, Q3 : 0.000474018481327, Q4 : 0.996249854565}
2019-09-29 17:48:23.90: SIM {TimeUS : 44528848, Roll : 0.09, Pitch : 0.11, Yaw : 170.07, Alt : 88.9199981689, Lat : 69.7758388, Lng : 19.5489298, Q1 : 0.086488597095, Q2 : -0.000968027394265, Q3 : 0.000902355764993, Q4 : 0.996251940727}
2019-09-29 17:48:24.00: SIM {TimeUS : 44628808, Roll : 0.07, Pitch : 0.08, Yaw : 170.07, Alt : 89.1200027466, Lat : 69.7758388, Lng : 19.54893, Q1 : 0.0864743366838, Q2 : -0.000699154566973, Q3 : 0.000743447046261, Q4 : 0.996253550053}
2019-09-29 17:48:24.10: SIM {TimeUS : 44728768, Roll : 0.03, Pitch : 0.03, Yaw : 170.07, Alt : 89.3300018311, Lat : 69.7758388, Lng : 19.5489301, Q1 : 0.0864772573113, Q2 : -0.000262027111603, Q3 : 0.000285885849735, Q4 : 0.996253788471}
2019-09-29 17:48:24.19: SIM {TimeUS : 44828728, Roll : -0.02, Pitch : -0.02, Yaw : 170.07, Alt : 89.5299987793, Lat : 69.7758388, Lng : 19.5489301, Q1 : 0.0864907279611, Q2 : 0.000206489494303, Q3 : -0.000241663554334, Q4 : 0.996252596378}
2019-09-29 17:48:24.29: SIM {TimeUS : 44928688, Roll : -0.04, Pitch : -0.05, Yaw : 170.07, Alt : 89.7399978638, Lat : 69.7758387, Lng : 19.5489303, Q1 : 0.0865164324641, Q2 : 0.000482560251839, Q3 : -0.000454831751995, Q4 : 0.996250212193}
2019-09-29 17:48:24.39: SIM {TimeUS : 45028648, Roll : -0.02, Pitch : -0.04, Yaw : 170.07, Alt : 89.9499969482, Lat : 69.7758387, Lng : 19.5489304, Q1 : 0.0865424498916, Q2 : 0.000398848264012, Q3 : -0.000256911851466, Q4 : 0.996248066425}
2019-09-29 17:48:24.49: SIM {TimeUS : 45128608, Roll : 0.04, Pitch : -0.01, Yaw : 170.06, Alt : 90.1600036621, Lat : 69.7758387, Lng : 19.5489305, Q1 : 0.0865620523691, Q2 : 0.000185163458809, Q3 : 0.000375524716219, Q4 : 0.996246397495}
2019-09-29 17:48:24.59: SIM {TimeUS : 45228568, Roll : 0.11, Pitch : 0.0, Yaw : 170.06, Alt : 90.3700027466, Lat : 69.7758387, Lng : 19.5489305, Q1 : 0.0865814760327, Q2 : 1.21772554849e-05, Q3 : 0.00104158825707, Q4 : 0.996244251728}
2019-09-29 17:48:24.69: SIM {TimeUS : 45328528, Roll : 0.18, Pitch : 0.05, Yaw : 170.06, Alt : 90.5800018311, Lat : 69.7758387, Lng : 19.5489305, Q1 : 0.0866077914834, Q2 : -0.000348948640749, Q3 : 0.00168088253122, Q4 : 0.996241033077}
2019-09-29 17:48:24.79: SIM {TimeUS : 45428488, Roll : 0.24, Pitch : 0.12, Yaw : 170.05, Alt : 90.7900009155, Lat : 69.7758387, Lng : 19.5489305, Q1 : 0.0866430401802, Q2 : -0.000897982914466, Q3 : 0.00226673530415, Q4 : 0.99623644352}
2019-09-29 17:48:24.89: SIM {TimeUS : 45528448, Roll : 0.27, Pitch : 0.18, Yaw : 170.05, Alt : 91.0, Lat : 69.7758386, Lng : 19.5489307, Q1 : 0.0866836085916, Q2 : -0.00138459482696, Q3 : 0.00250815157779, Q4 : 0.996231794357}
2019-09-29 17:48:24.99: SIM {TimeUS : 45628408, Roll : 0.24, Pitch : 0.21, Yaw : 170.05, Alt : 91.2200012207, Lat : 69.7758386, Lng : 19.5489307, Q1 : 0.0867167413235, Q2 : -0.00166013685521, Q3 : 0.00231554964557, Q4 : 0.996228933334}
2019-09-29 17:48:25.09: SIM {TimeUS : 45728368, Roll : 0.19, Pitch : 0.18, Yaw : 170.04, Alt : 91.4300003052, Lat : 69.7758386, Lng : 19.5489307, Q1 : 0.0867356061935, Q2 : -0.00150607980322, Q3 : 0.00179645128082, Q4 : 0.996228635311}
2019-09-29 17:48:25.19: SIM {TimeUS : 45828328, Roll : 0.12, Pitch : 0.12, Yaw : 170.04, Alt : 91.6500015259, Lat : 69.7758386, Lng : 19.5489307, Q1 : 0.0867327004671, Q2 : -0.00101365486626, Q3 : 0.00115351972636, Q4 : 0.99623042345}
2019-09-29 17:48:25.29: SIM {TimeUS : 45928288, Roll : 0.07, Pitch : 0.04, Yaw : 170.05, Alt : 91.8700027466, Lat : 69.7758386, Lng : 19.5489307, Q1 : 0.0867097973824, Q2 : -0.000314838311169, Q3 : 0.000664358551148, Q4 : 0.996233344078}
2019-09-29 17:48:25.39: SIM {TimeUS : 46028248, Roll : 0.04, Pitch : -0.04, Yaw : 170.05, Alt : 92.0899963379, Lat : 69.7758386, Lng : 19.5489307, Q1 : 0.0866850689054, Q2 : 0.000382187281502, Q3 : 0.000326102221152, Q4 : 0.996235609055}
2019-09-29 17:48:25.49: SIM {TimeUS : 46128208, Roll : 0.03, Pitch : -0.07, Yaw : 170.05, Alt : 92.3000030518, Lat : 69.7758386, Lng : 19.5489307, Q1 : 0.0866695567966, Q2 : 0.000698221905623, Q3 : 0.000247166753979, Q4 : 0.996236860752}
2019-09-29 17:48:25.59: SIM {TimeUS : 46228168, Roll : 0.04, Pitch : -0.05, Yaw : 170.05, Alt : 92.5199966431, Lat : 69.7758386, Lng : 19.5489307, Q1 : 0.0866586267948, Q2 : 0.00050629832549, Q3 : 0.000386090367101, Q4 : 0.996237874031}
2019-09-29 17:48:25.70: SIM {TimeUS : 46328961, Roll : 0.04, Pitch : -0.01, Yaw : 170.05, Alt : 92.75, Lat : 69.7758386, Lng : 19.5489307, Q1 : 0.0866539403796, Q2 : 0.000183961717994, Q3 : 0.000367148750229, Q4 : 0.996238410473}
2019-09-29 17:48:25.80: SIM {TimeUS : 46428921, Roll : 0.01, Pitch : 0.0, Yaw : 170.05, Alt : 92.9700012207, Lat : 69.7758386, Lng : 19.5489307, Q1 : 0.0866445675492, Q2 : 7.72149505792e-05, Q3 : 9.39129604376e-05, Q4 : 0.996239244938}
2019-09-29 17:48:25.90: SIM {TimeUS : 46528881, Roll : 0.0, Pitch : -0.01, Yaw : 170.06, Alt : 93.1900024414, Lat : 69.7758386, Lng : 19.5489305, Q1 : 0.0866304263473, Q2 : 9.30483001866e-05, Q3 : -9.50087342062e-05, Q4 : 0.996240496635}
2019-09-29 17:48:26.00: SIM {TimeUS : 46628841, Roll : 0.0, Pitch : -0.02, Yaw : 170.06, Alt : 93.4100036621, Lat : 69.7758386, Lng : 19.5489305, Q1 : 0.086624622345, Q2 : 0.000234859428019, Q3 : -3.78225013264e-05, Q4 : 0.996240973473}
2019-09-29 17:48:26.10: SIM {TimeUS : 46728801, Roll : 0.02, Pitch : -0.05, Yaw : 170.06, Alt : 93.6399993896, Lat : 69.7758386, Lng : 19.5489305, Q1 : 0.0866184458137, Q2 : 0.000478336878587, Q3 : 0.000176796078449, Q4 : 0.996241390705}
2019-09-29 17:48:26.20: SIM {TimeUS : 46828761, Roll : 0.02, Pitch : -0.08, Yaw : 170.06, Alt : 93.8600006104, Lat : 69.7758386, Lng : 19.5489305, Q1 : 0.0866287201643, Q2 : 0.000781264563557, Q3 : 0.000146871083416, Q4 : 0.996240317822}
2019-09-29 17:48:26.29: SIM {TimeUS : 46928721, Roll : 0.01, Pitch : -0.11, Yaw : 170.05, Alt : 94.0899963379, Lat : 69.7758386, Lng : 19.5489305, Q1 : 0.0866552069783, Q2 : 0.000982614117675, Q3 : 1.4589573766e-05, Q4 : 0.996237874031}
2019-09-29 17:48:26.39: SIM {TimeUS : 47028681, Roll : 0.0, Pitch : -0.09, Yaw : 170.05, Alt : 94.3099975586, Lat : 69.7758386, Lng : 19.5489305, Q1 : 0.0866910591722, Q2 : 0.000871741387527, Q3 : -6.21334584139e-06, Q4 : 0.996234893799}
2019-09-29 17:48:26.49: SIM {TimeUS : 47128641, Roll : 0.0, Pitch : -0.06, Yaw : 170.05, Alt : 94.5400009155, Lat : 69.7758386, Lng : 19.5489305, Q1 : 0.0867111980915, Q2 : 0.000611945753917, Q3 : 1.86097076948e-05, Q4 : 0.996233284473}
2019-09-29 17:48:26.59: SIM {TimeUS : 47228601, Roll : 0.0, Pitch : -0.05, Yaw : 170.05, Alt : 94.7699966431, Lat : 69.7758386, Lng : 19.5489305, Q1 : 0.086719751358, Q2 : 0.000448885868536, Q3 : 1.48104561504e-06, Q4 : 0.996232628822}
2019-09-29 17:48:26.69: SIM {TimeUS : 47328561, Roll : 0.0, Pitch : -0.02, Yaw : 170.04, Alt : 95.0, Lat : 69.7758386, Lng : 19.5489305, Q1 : 0.0867252275348, Q2 : 0.000198430760065, Q3 : 5.61909255339e-05, Q4 : 0.996232271194}
2019-09-29 17:48:26.79: SIM {TimeUS : 47428521, Roll : 0.01, Pitch : 0.0, Yaw : 170.04, Alt : 95.2200012207, Lat : 69.7758386, Lng : 19.5489305, Q1 : 0.0867250859737, Q2 : 7.48664024286e-05, Q3 : 0.000148151404574, Q4 : 0.996232271194}
2019-09-29 17:48:26.89: SIM {TimeUS : 47528481, Roll : 0.05, Pitch : -0.02, Yaw : 170.05, Alt : 95.4499969482, Lat : 69.7758386, Lng : 19.5489305, Q1 : 0.0867181494832, Q2 : 0.000254304613918, Q3 : 0.000431663473137, Q4 : 0.996232748032}
2019-09-29 17:48:26.99: SIM {TimeUS : 47628441, Roll : 0.07, Pitch : -0.04, Yaw : 170.05, Alt : 95.6800003052, Lat : 69.7758386, Lng : 19.5489305, Q1 : 0.0867095887661, Q2 : 0.000450762163382, Q3 : 0.000574212870561, Q4 : 0.996233344078}
2019-09-29 17:48:27.09: SIM {TimeUS : 47728401, Roll : 0.06, Pitch : -0.05, Yaw : 170.05, Alt : 95.9100036621, Lat : 69.7758386, Lng : 19.5489305, Q1 : 0.0867008566856, Q2 : 0.000519588415045, Q3 : 0.000510593759827, Q4 : 0.996234178543}
2019-09-29 17:48:27.19: SIM {TimeUS : 47828361, Roll : 0.02, Pitch : -0.05, Yaw : 170.05, Alt : 96.1399993896, Lat : 69.7758386, Lng : 19.5489305, Q1 : 0.0866979584098, Q2 : 0.000532271049451, Q3 : 0.000205990058021, Q4 : 0.996234476566}
2019-09-29 17:48:27.29: SIM {TimeUS : 47928321, Roll : 0.0, Pitch : -0.06, Yaw : 170.05, Alt : 96.3700027466, Lat : 69.7758384, Lng : 19.5489305, Q1 : 0.086695574224, Q2 : 0.000572066695895, Q3 : 7.81938979344e-06, Q4 : 0.996234714985}
2019-09-29 17:48:27.39: SIM {TimeUS : 48028281, Roll : 0.01, Pitch : -0.08, Yaw : 170.05, Alt : 96.5999984741, Lat : 69.7758384, Lng : 19.5489305, Q1 : 0.086695484817, Q2 : 0.000711613567546, Q3 : 3.438868589e-05, Q4 : 0.996234595776}
2019-09-29 17:48:27.49: SIM {TimeUS : 48128241, Roll : 0.01, Pitch : -0.07, Yaw : 170.05, Alt : 96.8300018311, Lat : 69.7758384, Lng : 19.5489305, Q1 : 0.0866965800524, Q2 : 0.000702171179, Q3 : 2.71113858616e-05, Q4 : 0.996234536171}
2019-09-29 17:48:27.59: SIM {TimeUS : 48228201, Roll : 0.0, Pitch : -0.07, Yaw : 170.05, Alt : 97.0699996948, Lat : 69.7758384, Lng : 19.5489305, Q1 : 0.0867082849145, Q2 : 0.000662671402097, Q3 : -2.19942967306e-06, Q4 : 0.996233522892}
2019-09-29 17:48:27.69: SIM {TimeUS : 48328161, Roll : -0.01, Pitch : -0.05, Yaw : 170.04, Alt : 97.3000030518, Lat : 69.7758384, Lng : 19.5489305, Q1 : 0.0867233201861, Q2 : 0.000489510654006, Q3 : -0.0001435244194, Q4 : 0.996232330799}
2019-09-29 17:48:27.80: SIM {TimeUS : 48428954, Roll : -0.03, Pitch : -0.03, Yaw : 170.04, Alt : 97.5299987793, Lat : 69.7758384, Lng : 19.5489305, Q1 : 0.0867374166846, Q2 : 0.000291018135613, Q3 : -0.000348232395481, Q4 : 0.996231079102}
2019-09-29 17:48:27.90: SIM {TimeUS : 48528914, Roll : -0.06, Pitch : 0.0, Yaw : 170.04, Alt : 97.7699966431, Lat : 69.7758384, Lng : 19.5489305, Q1 : 0.0867515429854, Q2 : -2.60627639364e-05, Q3 : -0.000557418621611, Q4 : 0.996229827404}
2019-09-29 17:48:28.00: SIM {TimeUS : 48628874, Roll : -0.08, Pitch : 0.02, Yaw : 170.04, Alt : 98.0, Lat : 69.7758384, Lng : 19.5489305, Q1 : 0.0867624655366, Q2 : -0.000271860946668, Q3 : -0.000742616248317, Q4 : 0.99622875452}
2019-09-29 17:48:28.10: SIM {TimeUS : 48728834, Roll : -0.1, Pitch : 0.03, Yaw : 170.04, Alt : 98.2300033569, Lat : 69.7758384, Lng : 19.5489305, Q1 : 0.0867723599076, Q2 : -0.000425485312007, Q3 : -0.000893529853784, Q4 : 0.996227681637}
2019-09-29 17:48:28.20: SIM {TimeUS : 48828794, Roll : -0.1, Pitch : 0.03, Yaw : 170.04, Alt : 98.4700012207, Lat : 69.7758384, Lng : 19.5489305, Q1 : 0.0867838785052, Q2 : -0.000381086167181, Q3 : -0.000894637894817, Q4 : 0.996226727962}
2019-09-29 17:48:28.30: SIM {TimeUS : 48928754, Roll : -0.07, Pitch : 0.0, Yaw : 170.04, Alt : 98.6999969482, Lat : 69.7758384, Lng : 19.5489305, Q1 : 0.0867991894484, Q2 : -6.21919461992e-05, Q3 : -0.000648937886581, Q4 : 0.996225655079}
2019-09-29 17:48:28.39: SIM {TimeUS : 49028714, Roll : -0.02, Pitch : -0.03, Yaw : 170.03, Alt : 98.9300003052, Lat : 69.7758384, Lng : 19.5489305, Q1 : 0.0868211463094, Q2 : 0.000284977460979, Q3 : -0.000234703344177, Q4 : 0.99622386694}
2019-09-29 17:48:28.49: SIM {TimeUS : 49128674, Roll : 0.03, Pitch : -0.05, Yaw : 170.03, Alt : 99.1699981689, Lat : 69.7758384, Lng : 19.5489305, Q1 : 0.0868354737759, Q2 : 0.000537350715604, Q3 : 0.000260064582108, Q4 : 0.996222496033}
2019-09-29 17:48:28.59: SIM {TimeUS : 49228634, Roll : 0.08, Pitch : -0.05, Yaw : 170.03, Alt : 99.4000015259, Lat : 69.7758384, Lng : 19.5489305, Q1 : 0.0868374481797, Q2 : 0.000521159905475, Q3 : 0.000658187782392, Q4 : 0.996222138405}
2019-09-29 17:48:28.69: SIM {TimeUS : 49328594, Roll : 0.09, Pitch : -0.03, Yaw : 170.03, Alt : 99.6399993896, Lat : 69.7758384, Lng : 19.5489305, Q1 : 0.0868329182267, Q2 : 0.000375083996914, Q3 : 0.000830203702208, Q4 : 0.996222436428}
2019-09-29 17:48:28.79: SIM {TimeUS : 49428554, Roll : 0.07, Pitch : -0.02, Yaw : 170.03, Alt : 99.8700027466, Lat : 69.7758384, Lng : 19.5489305, Q1 : 0.0868349820375, Q2 : 0.000229474142543, Q3 : 0.000608029367868, Q4 : 0.996222496033}
2019-09-29 17:48:28.89: SIM {TimeUS : 49528514, Roll : 0.02, Pitch : -0.01, Yaw : 170.03, Alt : 100.11000061, Lat : 69.7758384, Lng : 19.5489305, Q1 : 0.0868387594819, Q2 : 0.000188947931747, Q3 : 0.000218950997805, Q4 : 0.996222317219}
2019-09-29 17:48:28.99: SIM {TimeUS : 49628474, Roll : -0.01, Pitch : -0.04, Yaw : 170.03, Alt : 100.339996338, Lat : 69.7758384, Lng : 19.5489305, Q1 : 0.0868458300829, Q2 : 0.000384901999496, Q3 : -0.000124445112306, Q4 : 0.996221721172}
2019-09-29 17:48:29.09: SIM {TimeUS : 49728434, Roll : -0.03, Pitch : -0.06, Yaw : 170.03, Alt : 100.580001831, Lat : 69.7758384, Lng : 19.5489305, Q1 : 0.0868613868952, Q2 : 0.000541947665624, Q3 : -0.000379275821615, Q4 : 0.996220231056}
2019-09-29 17:48:29.19: SIM {TimeUS : 49828394, Roll : -0.06, Pitch : -0.03, Yaw : 170.03, Alt : 100.819999695, Lat : 69.7758384, Lng : 19.5489305, Q1 : 0.086890861392, Q2 : 0.000250595679972, Q3 : -0.000588314025663, Q4 : 0.996217608452}
